transaction_id,source_account,destination_account,amount,timestamp,transaction_type,fraud_type,source_latitude,source_longitude,destination_latitude,destination_longitude,source_bank,destination_bank,device_id,ip_risk_score,is_fraud,hop_number,commission_amount
TXN-0018303,ACC-RET-00198,ACC-RET-01040,22466.68,2026-06-24 06:11:00,RTGS,none,17.416399,78.437812,17.39804,78.460742,BOB,ICICI,DEV-33185,0.1,0,0,0.0
TXN-0018304,ACC-RET-00633,ACC-RET-01021,12211.97,2026-05-15 21:22:00,RTGS,none,17.378377,78.470157,17.445768,78.458656,AXIS,ICICI,DEV-46649,0.03,0,0,0.0
TXN-0018305,ACC-RET-01513,ACC-RET-00697,8790.15,2026-04-14 05:25:00,RTGS,none,17.404414,78.422665,17.438865,78.47329,SBI,PNB,DEV-63758,0.07,0,0,0.0
TXN-0018306,ACC-RET-02209,ACC-RET-00754,14242.18,2026-03-18 06:27:00,RTGS,none,17.402405,78.434885,17.425348,78.495569,SBI,ICICI,DEV-12982,0.18,0,0,0.0
TXN-0018307,ACC-RET-01872,ACC-RET-00177,16610.39,2026-06-01 02:44:00,IMPS,none,17.364079,78.499487,17.408715,78.484447,ICICI,CANARA,DEV-45012,0.04,0,0,0.0
TXN-0018308,ACC-RET-01665,ACC-RET-00887,25589.63,2026-03-15 08:20:00,RTGS,none,17.425763,78.423452,17.392358,78.470045,CANARA,ICICI,DEV-25375,0.16,0,0,0.0
TXN-0018309,ACC-RET-01744,ACC-RET-00098,38266.57,2026-04-22 04:11:00,RTGS,none,17.351735,78.455606,17.392762,78.476811,AXIS,ICICI,DEV-71879,0.17,0,0,0.0
TXN-0018310,ACC-RET-00601,ACC-RET-00787,30947.62,2026-06-14 01:41:00,UPI,none,17.426794,78.410217,17.38881,78.430265,BOB,ICICI,DEV-93826,0.04,0,0,0.0
TXN-0018311,ACC-RET-02723,ACC-RET-01354,9069.69,2026-03-25 14:32:00,NEFT,none,17.423445,78.459986,17.350901,78.457868,AXIS,KOTAK,DEV-30734,0.06,0,0,0.0
TXN-0018312,ACC-RET-00945,ACC-RET-00461,9248.52,2026-07-30 05:30:00,UPI,none,17.382881,78.491946,17.43324,78.488786,PNB,CANARA,DEV-57156,0.1,0,0,0.0
TXN-0018313,ACC-RET-02642,ACC-RET-01584,8496.19,2026-08-04 00:38:00,IMPS,none,17.352005,78.417113,17.43936,78.401722,KOTAK,HDFC,DEV-92819,0.11,0,0,0.0
TXN-0018314,ACC-RET-02259,ACC-RET-00665,31635.89,2026-08-10 02:21:00,UPI,none,17.443599,78.461854,17.395742,78.436508,ICICI,KOTAK,DEV-82777,0.06,0,0,0.0
TXN-0018315,ACC-RET-01567,ACC-RET-00984,8985.15,2026-08-26 06:35:00,IMPS,none,17.416414,78.479773,17.360138,78.499959,CANARA,SBI,DEV-90055,0.05,0,0,0.0
TXN-0018316,ACC-RET-00548,ACC-RET-01150,12215.06,2026-08-08 18:09:00,UPI,none,17.398771,78.490121,17.387119,78.433779,KOTAK,BOB,DEV-23027,0.2,0,0,0.0
TXN-0018317,ACC-RET-01273,ACC-RET-01394,19990.45,2026-03-28 06:32:00,RTGS,none,17.426875,78.415581,17.419859,78.400381,SBI,ICICI,DEV-28978,0.05,0,0,0.0
TXN-0018318,ACC-RET-01876,ACC-RET-01512,7107.43,2026-04-17 06:50:00,NEFT,none,17.353278,78.48584,17.353843,78.428632,HDFC,CANARA,DEV-34753,0.07,0,0,0.0
TXN-0018319,ACC-RET-02008,ACC-RET-01916,12465.84,2026-03-26 23:19:00,UPI,none,17.414343,78.408158,17.409712,78.423784,KOTAK,ICICI,DEV-62816,0.18,0,0,0.0
TXN-0018320,ACC-RET-02158,ACC-RET-01326,24916.15,2026-08-20 13:46:00,IMPS,none,17.409572,78.441589,17.36018,78.45854,CANARA,KOTAK,DEV-32505,0.04,0,0,0.0
TXN-0018321,ACC-RET-01977,ACC-RET-02355,29955.28,2026-05-14 22:29:00,RTGS,none,17.397303,78.461144,17.426331,78.440553,CANARA,SBI,DEV-95236,0.11,0,0,0.0
TXN-0018322,ACC-RET-00258,ACC-RET-02196,5840.61,2026-06-27 15:03:00,RTGS,none,17.388252,78.481789,17.416369,78.436976,HDFC,HDFC,DEV-73228,0.15,0,0,0.0
TXN-0018323,ACC-RET-01764,ACC-RET-02615,13450.81,2026-08-15 07:00:00,UPI,none,17.412742,78.464721,17.394868,78.42676,HDFC,BOB,DEV-93505,0.15,0,0,0.0
TXN-0018324,ACC-RET-02738,ACC-RET-01056,19939.37,2026-05-06 22:18:00,RTGS,none,17.433599,78.43788,17.385244,78.444922,ICICI,CANARA,DEV-64977,0.13,0,0,0.0
TXN-0018325,ACC-RET-01757,ACC-RET-01296,23925.86,2026-06-20 12:33:00,RTGS,none,17.437389,78.420608,17.380677,78.437581,ICICI,KOTAK,DEV-78465,0.04,0,0,0.0
TXN-0018326,ACC-RET-00714,ACC-RET-01092,35525.23,2026-03-22 22:28:00,IMPS,none,17.392186,78.429505,17.43244,78.431072,ICICI,CANARA,DEV-14923,0.16,0,0,0.0
TXN-0018327,ACC-RET-01324,ACC-RET-01856,12540.88,2026-05-12 19:13:00,RTGS,none,17.412525,78.405662,17.437701,78.470069,AXIS,CANARA,DEV-25049,0.24,0,0,0.0
TXN-0018328,ACC-RET-02206,ACC-RET-00419,17291.95,2026-03-16 13:39:00,IMPS,none,17.365346,78.49447,17.445896,78.483384,CANARA,SBI,DEV-41225,0.13,0,0,0.0
TXN-0018329,ACC-RET-02612,ACC-RET-00408,11844.76,2026-07-26 10:25:00,UPI,none,17.434594,78.493349,17.447649,78.404506,HDFC,AXIS,DEV-12947,0.1,0,0,0.0
TXN-0018330,ACC-RET-01072,ACC-RET-01211,31161.4,2026-08-27 21:09:00,NEFT,none,17.449619,78.437012,17.443552,78.469107,ICICI,PNB,DEV-13661,0.06,0,0,0.0
TXN-0018331,ACC-RET-02893,ACC-RET-00809,4630.59,2026-03-04 16:31:00,UPI,none,17.408961,78.489062,17.436676,78.478313,BOB,CANARA,DEV-23939,0.24,0,0,0.0
TXN-0018332,ACC-RET-01215,ACC-RET-01402,21068.1,2026-06-25 01:24:00,RTGS,none,17.432955,78.478462,17.390618,78.4661,PNB,PNB,DEV-85762,0.17,0,0,0.0
TXN-0018333,ACC-RET-01285,ACC-RET-00556,22329.61,2026-03-08 23:22:00,IMPS,none,17.433403,78.407401,17.374277,78.450537,HDFC,PNB,DEV-71829,0.12,0,0,0.0
TXN-0018334,ACC-RET-02008,ACC-RET-01663,6404.31,2026-06-18 21:47:00,UPI,none,17.411669,78.464934,17.381213,78.47159,HDFC,BOB,DEV-62177,0.08,0,0,0.0
TXN-0018335,ACC-RET-02966,ACC-RET-01533,1424.72,2026-06-19 08:19:00,IMPS,none,17.419168,78.401933,17.400758,78.408924,HDFC,AXIS,DEV-42295,0.07,0,0,0.0
TXN-0018336,ACC-RET-00226,ACC-RET-00663,43433.58,2026-05-07 17:39:00,IMPS,none,17.40814,78.419853,17.395981,78.459266,AXIS,BOB,DEV-58900,0.14,0,0,0.0
TXN-0018337,ACC-RET-02454,ACC-RET-00663,16696.93,2026-08-23 09:06:00,NEFT,none,17.418569,78.452189,17.40293,78.42778,SBI,PNB,DEV-16643,0.02,0,0,0.0
TXN-0018338,ACC-RET-00089,ACC-RET-00224,19056.98,2026-04-10 09:19:00,UPI,none,17.431252,78.492435,17.362149,78.456822,PNB,CANARA,DEV-56527,0.21,0,0,0.0
TXN-0018339,ACC-RET-01907,ACC-RET-02205,24892.67,2026-07-20 22:52:00,IMPS,none,17.356049,78.438914,17.402818,78.437185,KOTAK,PNB,DEV-31038,0.15,0,0,0.0
TXN-0018340,ACC-RET-00507,ACC-RET-00797,10703.87,2026-06-19 18:28:00,IMPS,none,17.373653,78.400496,17.429589,78.416498,KOTAK,ICICI,DEV-50020,0.25,0,0,0.0
TXN-0018341,ACC-RET-01163,ACC-RET-01921,20075.04,2026-07-26 18:54:00,IMPS,none,17.357887,78.474228,17.427827,78.414334,SBI,SBI,DEV-28436,0.18,0,0,0.0
TXN-0018342,ACC-RET-00342,ACC-RET-00641,38767.38,2026-05-16 07:38:00,NEFT,none,17.352988,78.468698,17.394723,78.458326,SBI,HDFC,DEV-41992,0.16,0,0,0.0
TXN-0018343,ACC-RET-01056,ACC-RET-00454,29480.03,2026-03-05 00:58:00,IMPS,none,17.416246,78.498942,17.371482,78.489178,PNB,BOB,DEV-67961,0.12,0,0,0.0
TXN-0018344,ACC-RET-01210,ACC-RET-01341,33159.08,2026-07-02 08:57:00,NEFT,none,17.426722,78.422143,17.35378,78.452135,CANARA,SBI,DEV-64498,0.03,0,0,0.0
TXN-0018345,ACC-RET-00969,ACC-RET-00917,10813.41,2026-03-10 06:55:00,NEFT,none,17.426652,78.413963,17.423061,78.489402,PNB,SBI,DEV-32864,0.13,0,0,0.0
TXN-0018346,ACC-RET-01974,ACC-RET-02714,14196.5,2026-03-08 04:33:00,RTGS,none,17.406599,78.498308,17.418754,78.469608,CANARA,KOTAK,DEV-72006,0.14,0,0,0.0
TXN-0018347,ACC-RET-02314,ACC-RET-01595,39904.42,2026-08-14 22:38:00,RTGS,none,17.397221,78.433521,17.418614,78.480992,AXIS,AXIS,DEV-49560,0.04,0,0,0.0
TXN-0018348,ACC-RET-00977,ACC-RET-02028,29884.42,2026-06-04 16:52:00,IMPS,none,17.446636,78.467189,17.400329,78.416338,BOB,HDFC,DEV-40538,0.16,0,0,0.0
TXN-0018349,ACC-RET-02526,ACC-RET-01780,35198.09,2026-04-17 04:44:00,IMPS,none,17.38209,78.41379,17.437276,78.400989,SBI,CANARA,DEV-92487,0.06,0,0,0.0
TXN-0018350,ACC-RET-02260,ACC-RET-01939,6968.05,2026-08-28 10:31:00,IMPS,none,17.379116,78.466878,17.438757,78.437655,BOB,BOB,DEV-22924,0.08,0,0,0.0
TXN-0018351,ACC-RET-00079,ACC-RET-02465,23549.21,2026-07-15 00:53:00,NEFT,none,17.381754,78.446242,17.371933,78.427185,ICICI,AXIS,DEV-58781,0.07,0,0,0.0
TXN-0018352,ACC-RET-02304,ACC-RET-01601,17811.22,2026-08-20 22:24:00,UPI,none,17.424258,78.42898,17.449595,78.497415,HDFC,KOTAK,DEV-93292,0.18,0,0,0.0
TXN-0018353,ACC-RET-02917,ACC-RET-00139,33054.27,2026-04-01 04:46:00,IMPS,none,17.381628,78.424837,17.395861,78.495319,HDFC,HDFC,DEV-61612,0.05,0,0,0.0
TXN-0018354,ACC-RET-00023,ACC-RET-02284,20800.03,2026-05-18 21:06:00,UPI,none,17.404401,78.422084,17.419842,78.492219,SBI,HDFC,DEV-60367,0.18,0,0,0.0
TXN-0018355,ACC-RET-00865,ACC-RET-02426,1346.82,2026-03-25 06:45:00,NEFT,none,17.355064,78.428875,17.382306,78.436592,KOTAK,KOTAK,DEV-21439,0.14,0,0,0.0
TXN-0018356,ACC-RET-01300,ACC-RET-00114,1026.42,2026-07-31 03:54:00,NEFT,none,17.366412,78.438233,17.411627,78.442109,KOTAK,AXIS,DEV-97836,0.07,0,0,0.0
TXN-0018357,ACC-RET-02621,ACC-RET-00692,32302.7,2026-06-10 11:31:00,NEFT,none,17.402919,78.483876,17.392278,78.489577,BOB,BOB,DEV-64077,0.22,0,0,0.0
TXN-0018358,ACC-RET-00428,ACC-RET-00642,4660.96,2026-08-26 08:17:00,NEFT,none,17.364268,78.447726,17.409399,78.414671,BOB,BOB,DEV-38776,0.05,0,0,0.0
TXN-0018359,ACC-RET-01196,ACC-RET-01884,19318.75,2026-03-23 02:33:00,NEFT,none,17.361915,78.403616,17.367296,78.443178,PNB,KOTAK,DEV-13158,0.13,0,0,0.0
TXN-0018360,ACC-RET-01787,ACC-RET-01927,1653.43,2026-05-14 18:13:00,UPI,none,17.350085,78.427969,17.350174,78.422807,ICICI,HDFC,DEV-42663,0.02,0,0,0.0
TXN-0018361,ACC-RET-02918,ACC-RET-00960,34976.15,2026-03-13 13:32:00,IMPS,none,17.41919,78.418065,17.418295,78.484528,HDFC,SBI,DEV-57991,0.12,0,0,0.0
TXN-0018362,ACC-RET-02470,ACC-RET-01641,24856.76,2026-04-06 05:43:00,IMPS,none,17.41074,78.400385,17.37704,78.408048,BOB,CANARA,DEV-59301,0.03,0,0,0.0
TXN-0018363,ACC-RET-00244,ACC-RET-02479,12875.44,2026-05-11 04:51:00,NEFT,none,17.403281,78.468216,17.362411,78.46998,HDFC,KOTAK,DEV-38354,0.15,0,0,0.0
TXN-0018364,ACC-RET-02607,ACC-RET-02748,23631.14,2026-07-30 08:34:00,RTGS,none,17.40856,78.459054,17.390066,78.407759,SBI,AXIS,DEV-45505,0.19,0,0,0.0
TXN-0018365,ACC-RET-02108,ACC-RET-01271,20816.11,2026-08-20 13:22:00,NEFT,none,17.447222,78.400963,17.42977,78.413851,HDFC,ICICI,DEV-23672,0.02,0,0,0.0
TXN-0018366,ACC-RET-02148,ACC-RET-02656,4907.28,2026-06-17 18:04:00,UPI,none,17.37402,78.4841,17.359634,78.473849,BOB,HDFC,DEV-33817,0.19,0,0,0.0
TXN-0018367,ACC-RET-02803,ACC-RET-01361,10802.56,2026-03-19 18:57:00,IMPS,none,17.40468,78.414005,17.361584,78.423622,CANARA,KOTAK,DEV-94723,0.08,0,0,0.0
TXN-0018368,ACC-RET-02801,ACC-RET-02993,44501.08,2026-06-20 17:42:00,NEFT,none,17.4002,78.420204,17.433039,78.413665,PNB,HDFC,DEV-55013,0.14,0,0,0.0
TXN-0018369,ACC-RET-01735,ACC-RET-01068,19898.34,2026-03-17 07:35:00,RTGS,none,17.429818,78.449349,17.440629,78.497667,ICICI,BOB,DEV-78146,0.14,0,0,0.0
TXN-0018370,ACC-RET-00613,ACC-RET-00518,5503.28,2026-07-11 04:32:00,NEFT,none,17.417165,78.415589,17.365956,78.437615,SBI,ICICI,DEV-58271,0.04,0,0,0.0
TXN-0018371,ACC-RET-00484,ACC-RET-01791,23048.82,2026-06-23 08:03:00,UPI,none,17.417859,78.467105,17.443485,78.426931,HDFC,ICICI,DEV-50122,0.08,0,0,0.0
TXN-0018372,ACC-RET-00994,ACC-RET-02751,26389.87,2026-08-03 15:20:00,NEFT,none,17.387936,78.418406,17.352473,78.474905,AXIS,CANARA,DEV-11545,0.2,0,0,0.0
TXN-0018373,ACC-RET-01593,ACC-RET-02961,24134.3,2026-07-09 19:25:00,IMPS,none,17.356128,78.497292,17.350162,78.472377,KOTAK,PNB,DEV-71951,0.25,0,0,0.0
TXN-0018374,ACC-RET-01256,ACC-RET-00520,28566.96,2026-07-21 01:32:00,IMPS,none,17.407497,78.432128,17.434869,78.40843,BOB,CANARA,DEV-61434,0.21,0,0,0.0
TXN-0018375,ACC-RET-01362,ACC-RET-00106,8317.13,2026-06-12 18:42:00,IMPS,none,17.351327,78.475559,17.361276,78.459766,HDFC,KOTAK,DEV-71988,0.2,0,0,0.0
TXN-0018376,ACC-RET-00478,ACC-RET-00451,7167.48,2026-08-28 07:56:00,NEFT,none,17.377863,78.466365,17.362716,78.463322,PNB,PNB,DEV-51632,0.22,0,0,0.0
TXN-0018377,ACC-RET-01887,ACC-RET-01959,2358.65,2026-07-21 02:49:00,UPI,none,17.446717,78.43547,17.404399,78.493876,PNB,SBI,DEV-43832,0.03,0,0,0.0
TXN-0018378,ACC-RET-00679,ACC-RET-01773,6633.68,2026-04-01 08:34:00,NEFT,none,17.400764,78.477257,17.354774,78.441955,PNB,CANARA,DEV-18516,0.19,0,0,0.0
TXN-0018379,ACC-RET-02846,ACC-RET-00774,11331.43,2026-03-18 01:00:00,UPI,none,17.395874,78.411141,17.398355,78.456024,SBI,ICICI,DEV-62107,0.03,0,0,0.0
TXN-0018380,ACC-RET-00545,ACC-RET-00637,5467.61,2026-07-20 11:40:00,RTGS,none,17.436677,78.446078,17.365896,78.473754,BOB,CANARA,DEV-30347,0.15,0,0,0.0
TXN-0018381,ACC-RET-02338,ACC-RET-00348,14409.83,2026-07-26 15:44:00,RTGS,none,17.438538,78.474471,17.438833,78.45083,PNB,SBI,DEV-79482,0.24,0,0,0.0
TXN-0018382,ACC-RET-02976,ACC-RET-00227,35445.69,2026-06-05 18:57:00,IMPS,none,17.366218,78.440458,17.394083,78.481863,ICICI,BOB,DEV-51723,0.12,0,0,0.0
TXN-0018383,ACC-RET-01759,ACC-RET-02351,20135.77,2026-06-07 23:43:00,RTGS,none,17.431675,78.45049,17.416134,78.472199,SBI,PNB,DEV-97216,0.07,0,0,0.0
TXN-0018384,ACC-RET-02014,ACC-RET-01023,41112.33,2026-05-17 10:25:00,IMPS,none,17.449536,78.443445,17.449012,78.421772,AXIS,KOTAK,DEV-82601,0.02,0,0,0.0
TXN-0018385,ACC-RET-00297,ACC-RET-02366,15557.41,2026-05-18 19:15:00,IMPS,none,17.440292,78.409901,17.413345,78.418332,AXIS,CANARA,DEV-41288,0.01,0,0,0.0
TXN-0018386,ACC-RET-02808,ACC-RET-01841,20321.05,2026-03-28 17:01:00,IMPS,none,17.387613,78.493348,17.406827,78.418599,AXIS,KOTAK,DEV-96207,0.23,0,0,0.0
TXN-0018387,ACC-RET-00043,ACC-RET-02399,12155.93,2026-04-03 03:13:00,IMPS,none,17.434753,78.427105,17.415884,78.481857,BOB,SBI,DEV-91652,0.09,0,0,0.0
TXN-0018388,ACC-RET-02527,ACC-RET-00084,27991.9,2026-06-20 08:56:00,UPI,none,17.420681,78.431147,17.424778,78.475931,HDFC,AXIS,DEV-20481,0.18,0,0,0.0
TXN-0018389,ACC-RET-01719,ACC-RET-02281,35871.1,2026-03-29 17:28:00,RTGS,none,17.435099,78.410462,17.446093,78.409458,ICICI,BOB,DEV-12908,0.13,0,0,0.0
TXN-0018390,ACC-RET-00800,ACC-RET-01380,34571.2,2026-08-28 22:04:00,UPI,none,17.356912,78.480436,17.420679,78.41141,SBI,BOB,DEV-20172,0.03,0,0,0.0
TXN-0018391,ACC-RET-00958,ACC-RET-00250,26477.19,2026-05-22 12:23:00,UPI,none,17.371176,78.468011,17.385353,78.460961,PNB,SBI,DEV-11219,0.13,0,0,0.0
TXN-0018392,ACC-RET-00869,ACC-RET-02263,15385.68,2026-04-18 04:54:00,UPI,none,17.437555,78.419506,17.365686,78.447696,KOTAK,BOB,DEV-45333,0.11,0,0,0.0
TXN-0018393,ACC-RET-00849,ACC-RET-00485,44275.96,2026-06-29 08:25:00,UPI,none,17.433169,78.409384,17.446859,78.441711,SBI,ICICI,DEV-36993,0.18,0,0,0.0
TXN-0018394,ACC-RET-02454,ACC-RET-00837,28163.52,2026-05-07 18:13:00,RTGS,none,17.37568,78.44536,17.423271,78.488634,PNB,CANARA,DEV-85282,0.19,0,0,0.0
TXN-0018395,ACC-RET-01584,ACC-RET-01215,12451.45,2026-08-08 16:06:00,UPI,none,17.415059,78.408405,17.432575,78.411383,AXIS,ICICI,DEV-71784,0.24,0,0,0.0
TXN-0018396,ACC-RET-00393,ACC-RET-02660,40440.38,2026-04-16 18:44:00,UPI,none,17.367801,78.443571,17.397553,78.401782,CANARA,BOB,DEV-75031,0.02,0,0,0.0
TXN-0018397,ACC-RET-01858,ACC-RET-02695,34324.77,2026-04-17 05:31:00,RTGS,none,17.366581,78.451715,17.359277,78.482055,AXIS,HDFC,DEV-67807,0.13,0,0,0.0
TXN-0018398,ACC-RET-02742,ACC-RET-02464,18090.23,2026-07-26 18:11:00,UPI,none,17.428417,78.431089,17.401562,78.480754,KOTAK,BOB,DEV-28705,0.21,0,0,0.0
TXN-0018399,ACC-RET-02994,ACC-RET-00948,28319.93,2026-07-29 21:14:00,NEFT,none,17.401369,78.458273,17.431803,78.481644,SBI,BOB,DEV-12913,0.18,0,0,0.0
TXN-0018400,ACC-RET-02146,ACC-RET-00061,33694.22,2026-03-20 14:16:00,NEFT,none,17.404095,78.452382,17.374467,78.47962,BOB,AXIS,DEV-92406,0.04,0,0,0.0
TXN-0018401,ACC-RET-02770,ACC-RET-02769,23472.76,2026-06-09 07:37:00,IMPS,none,17.404857,78.476455,17.3827,78.417792,KOTAK,ICICI,DEV-32133,0.14,0,0,0.0
TXN-0018402,ACC-RET-02130,ACC-RET-02217,36051.74,2026-08-06 00:43:00,RTGS,none,17.383245,78.497371,17.412262,78.460504,BOB,SBI,DEV-77728,0.16,0,0,0.0
TXN-0018403,ACC-RET-00268,ACC-RET-01212,19520.95,2026-05-28 15:40:00,IMPS,none,17.43539,78.450603,17.350634,78.450057,CANARA,SBI,DEV-67336,0.19,0,0,0.0
TXN-0018404,ACC-RET-00789,ACC-RET-01322,39594.58,2026-08-24 08:37:00,RTGS,none,17.426979,78.445521,17.402589,78.448172,HDFC,PNB,DEV-99121,0.15,0,0,0.0
TXN-0018405,ACC-RET-02757,ACC-RET-00128,10689.75,2026-03-12 07:35:00,NEFT,none,17.411853,78.454094,17.363985,78.478889,SBI,AXIS,DEV-95675,0.15,0,0,0.0
TXN-0018406,ACC-RET-01939,ACC-RET-02863,9637.34,2026-03-03 12:05:00,IMPS,none,17.378746,78.406541,17.433534,78.467176,PNB,BOB,DEV-43730,0.03,0,0,0.0
TXN-0018407,ACC-RET-01893,ACC-RET-01127,22600.03,2026-06-23 17:27:00,NEFT,none,17.38501,78.414718,17.430083,78.428751,HDFC,KOTAK,DEV-29426,0.02,0,0,0.0
TXN-0018408,ACC-RET-01406,ACC-RET-00177,11871.52,2026-06-12 07:11:00,RTGS,none,17.374606,78.461189,17.448963,78.451007,BOB,BOB,DEV-44916,0.1,0,0,0.0
TXN-0018409,ACC-RET-00683,ACC-RET-02393,42712.85,2026-06-30 21:26:00,IMPS,none,17.409006,78.408881,17.355806,78.458177,KOTAK,CANARA,DEV-28312,0.18,0,0,0.0
TXN-0018410,ACC-RET-02314,ACC-RET-02334,27529.43,2026-08-24 21:48:00,RTGS,none,17.410367,78.404666,17.41728,78.488002,HDFC,ICICI,DEV-84393,0.14,0,0,0.0
TXN-0018411,ACC-RET-01366,ACC-RET-01149,8107.19,2026-05-22 02:50:00,NEFT,none,17.418137,78.467763,17.387402,78.436463,HDFC,KOTAK,DEV-12811,0.09,0,0,0.0
TXN-0018412,ACC-RET-02060,ACC-RET-01943,22336.21,2026-06-28 19:49:00,RTGS,none,17.443994,78.422532,17.435045,78.497489,CANARA,AXIS,DEV-68292,0.2,0,0,0.0
TXN-0018413,ACC-RET-00599,ACC-RET-01851,32426.45,2026-04-24 14:48:00,IMPS,none,17.417275,78.490788,17.42572,78.406736,PNB,CANARA,DEV-79610,0.19,0,0,0.0
TXN-0018414,ACC-RET-01068,ACC-RET-01271,21323.64,2026-07-24 02:23:00,NEFT,none,17.362642,78.40184,17.368194,78.434749,HDFC,AXIS,DEV-15625,0.04,0,0,0.0
TXN-0018415,ACC-RET-02857,ACC-RET-00681,18951.74,2026-07-02 09:17:00,UPI,none,17.366849,78.42962,17.401062,78.496239,PNB,AXIS,DEV-18165,0.09,0,0,0.0
TXN-0018416,ACC-RET-00054,ACC-RET-00463,17023.25,2026-07-15 01:44:00,RTGS,none,17.422402,78.438148,17.390445,78.444558,ICICI,HDFC,DEV-67103,0.04,0,0,0.0
TXN-0018417,ACC-RET-01334,ACC-RET-01300,34585.35,2026-06-23 19:23:00,NEFT,none,17.434695,78.41645,17.414007,78.412552,SBI,SBI,DEV-41764,0.03,0,0,0.0
TXN-0018418,ACC-RET-02921,ACC-RET-02372,37762.06,2026-07-21 12:23:00,NEFT,none,17.358568,78.4692,17.363658,78.410578,HDFC,HDFC,DEV-77120,0.14,0,0,0.0
TXN-0018419,ACC-RET-00506,ACC-RET-02268,25502.57,2026-08-07 12:35:00,RTGS,none,17.439253,78.475146,17.424807,78.465956,ICICI,CANARA,DEV-44595,0.03,0,0,0.0
TXN-0018420,ACC-RET-01914,ACC-RET-02686,27085.01,2026-06-07 13:34:00,RTGS,none,17.402251,78.497615,17.393984,78.404683,SBI,CANARA,DEV-38750,0.22,0,0,0.0
TXN-0018421,ACC-RET-01387,ACC-RET-01612,15096.48,2026-07-07 18:09:00,NEFT,none,17.362412,78.453725,17.439001,78.491649,ICICI,CANARA,DEV-53046,0.25,0,0,0.0
TXN-0018422,ACC-RET-01464,ACC-RET-00356,6940.5,2026-06-18 00:29:00,UPI,none,17.389783,78.46816,17.43869,78.43945,ICICI,CANARA,DEV-56653,0.05,0,0,0.0
TXN-0018423,ACC-RET-02877,ACC-RET-00577,8603.17,2026-05-16 11:26:00,NEFT,none,17.428281,78.493518,17.378627,78.419604,AXIS,BOB,DEV-57632,0.04,0,0,0.0
TXN-0018424,ACC-RET-00434,ACC-RET-01437,17046.7,2026-05-07 20:27:00,NEFT,none,17.436725,78.405304,17.378991,78.476348,KOTAK,ICICI,DEV-71493,0.13,0,0,0.0
TXN-0018425,ACC-RET-00881,ACC-RET-02880,27617.03,2026-07-26 08:15:00,IMPS,none,17.393905,78.406817,17.376428,78.454402,SBI,PNB,DEV-29869,0.04,0,0,0.0
TXN-0018426,ACC-RET-01909,ACC-RET-02408,20787.19,2026-07-08 02:03:00,RTGS,none,17.38759,78.464668,17.374068,78.492346,ICICI,AXIS,DEV-48751,0.16,0,0,0.0
TXN-0018427,ACC-RET-01369,ACC-RET-00796,25612.52,2026-04-03 04:57:00,IMPS,none,17.377708,78.458039,17.386052,78.41878,ICICI,CANARA,DEV-59446,0.17,0,0,0.0
TXN-0018428,ACC-RET-01231,ACC-RET-02075,44826.89,2026-08-11 20:17:00,RTGS,none,17.401313,78.456684,17.415116,78.404167,ICICI,KOTAK,DEV-40144,0.01,0,0,0.0
TXN-0018429,ACC-RET-01152,ACC-RET-02485,30637.39,2026-04-25 23:23:00,NEFT,none,17.397061,78.405219,17.440658,78.468304,ICICI,PNB,DEV-22929,0.17,0,0,0.0
TXN-0018430,ACC-RET-00611,ACC-RET-01034,28033.78,2026-08-26 19:35:00,IMPS,none,17.400647,78.489688,17.388341,78.480734,BOB,HDFC,DEV-55734,0.21,0,0,0.0
TXN-0018431,ACC-RET-01981,ACC-RET-01464,3210.49,2026-05-02 16:19:00,RTGS,none,17.449189,78.434074,17.421784,78.498682,AXIS,HDFC,DEV-18246,0.2,0,0,0.0
TXN-0018432,ACC-RET-02282,ACC-RET-00658,4699.75,2026-06-11 01:25:00,RTGS,none,17.422961,78.420961,17.379827,78.435112,AXIS,HDFC,DEV-27821,0.05,0,0,0.0
TXN-0018433,ACC-RET-02469,ACC-RET-00159,37355.72,2026-08-28 13:18:00,RTGS,none,17.386828,78.414115,17.370055,78.428762,BOB,SBI,DEV-94406,0.16,0,0,0.0
TXN-0018434,ACC-RET-02339,ACC-RET-00175,11055.74,2026-08-12 01:49:00,UPI,none,17.421601,78.457566,17.366001,78.46483,PNB,KOTAK,DEV-88604,0.24,0,0,0.0
TXN-0018435,ACC-RET-02187,ACC-RET-00912,25719.81,2026-07-17 01:21:00,RTGS,none,17.445968,78.438914,17.355646,78.466445,ICICI,SBI,DEV-66348,0.08,0,0,0.0
TXN-0018436,ACC-RET-00162,ACC-RET-00591,10599.19,2026-04-06 17:59:00,NEFT,none,17.446476,78.418358,17.37775,78.4051,ICICI,HDFC,DEV-40944,0.25,0,0,0.0
TXN-0018437,ACC-RET-01219,ACC-RET-02641,39511.66,2026-05-01 03:29:00,UPI,none,17.428204,78.452525,17.360078,78.436486,ICICI,BOB,DEV-82531,0.04,0,0,0.0
TXN-0018438,ACC-RET-02138,ACC-RET-00377,19816.57,2026-05-03 06:21:00,UPI,none,17.403097,78.42009,17.433817,78.472661,ICICI,CANARA,DEV-28352,0.09,0,0,0.0
TXN-0018439,ACC-RET-00201,ACC-RET-01315,37602.13,2026-06-14 20:17:00,NEFT,none,17.368424,78.417659,17.384571,78.412628,PNB,ICICI,DEV-38758,0.01,0,0,0.0
