transaction_id,case_id,source_account,destination_account,amount,timestamp,hop_number,transaction_type,is_terminal
TXN-0002562,DR-2026-2121,ACC-MULE-00626,ACC-MULE-00486,134943.82,2026-03-11 11:28:00,2,IMPS,False
TXN-0015357,DR-2026-2472,ACC-RET-00193,ACC-RET-00327,26515.04,2026-07-26 07:45:00,0,UPI,False
TXN-0014572,DR-2026-2486,ACC-RET-01825,ACC-RET-01721,43262.53,2026-04-10 15:44:00,0,NEFT,False
TXN-0012169,DR-2026-2319,ACC-RET-00621,ACC-RET-02261,19532.57,2026-03-18 10:43:00,0,NEFT,False
TXN-0014044,DR-2026-4842,ACC-RET-00894,ACC-RET-00493,38416.63,2026-07-17 00:49:00,0,UPI,False
TXN-0008291,DR-2026-2993,ACC-RET-01486,ACC-RET-00471,10297.35,2026-05-17 23:04:00,0,NEFT,False
TXN-0002456,DR-2026-3412,ACC-VIC-00058,ACC-MULE-00199,23567.89,2026-03-05 03:14:00,1,UPI,False
TXN-0018468,DR-2026-3465,ACC-RET-02520,ACC-RET-02324,22706.64,2026-07-31 21:46:00,0,IMPS,False
TXN-0006931,DR-2026-3941,ACC-VIC-00640,ACC-MULE-00589,87975.78,2026-03-22 05:12:00,1,UPI,False
TXN-0005617,DR-2026-4822,ACC-MULE-00087,ACC-MULE-00015,36050.03,2026-03-09 02:54:00,3,IMPS,False
TXN-0005524,DR-2026-2522,ACC-VIC-00124,ACC-MULE-00180,14267.74,2026-03-28 17:54:00,1,UPI,False
TXN-0008870,DR-2026-3517,ACC-RET-01955,ACC-RET-02851,3818.75,2026-06-21 16:41:00,0,IMPS,False
TXN-0001008,DR-2026-2306,ACC-MULE-00134,ACC-MULE-00517,45828.78,2026-04-02 18:35:00,2,IMPS,False
TXN-0009761,DR-2026-3880,ACC-RET-02587,ACC-RET-01515,8837.72,2026-08-08 07:06:00,0,UPI,False
TXN-0011520,DR-2026-4955,ACC-RET-02587,ACC-RET-00220,16249.56,2026-08-17 07:45:00,0,RTGS,False
TXN-0019417,DR-2026-3187,ACC-RET-00632,ACC-RET-02676,9771.25,2026-06-06 07:49:00,0,NEFT,False
TXN-0003831,DR-2026-1560,ACC-MULE-00686,ACC-MULE-00409,42157.81,2026-03-27 17:50:00,3,IMPS,False
TXN-0007942,DR-2026-4980,ACC-RET-02495,ACC-RET-00766,22792.19,2026-03-10 23:42:00,0,NEFT,False
TXN-0013698,DR-2026-4866,ACC-RET-00273,ACC-RET-00178,5071.41,2026-05-28 10:52:00,0,IMPS,False
TXN-0016089,DR-2026-1744,ACC-RET-02594,ACC-RET-02330,4944.96,2026-07-14 01:52:00,0,UPI,False
TXN-0001923,DR-2026-1427,ACC-MULE-00799,ACC-TERM-00284,108183.93,2026-03-10 18:53:00,2,ATM_WITHDRAWAL,True
TXN-0014219,DR-2026-2355,ACC-RET-02180,ACC-RET-02900,41591.62,2026-05-18 14:04:00,0,UPI,False
TXN-0000035,DR-2026-2977,ACC-VIC-01201,ACC-MULE-00548,39496.42,2026-03-04 10:15:00,1,UPI,False
TXN-0009101,DR-2026-1244,ACC-RET-00002,ACC-RET-01260,31198.38,2026-08-16 17:49:00,0,IMPS,False
TXN-0000263,DR-2026-3350,ACC-MULE-00727,ACC-TERM-00305,20277.87,2026-03-24 01:42:00,3,ATM_WITHDRAWAL,True
TXN-0010508,DR-2026-2161,ACC-RET-00408,ACC-RET-02970,14081.94,2026-06-04 20:30:00,0,UPI,False
TXN-0006106,DR-2026-2959,ACC-MULE-00663,ACC-MULE-00242,45970.95,2026-03-08 20:48:00,2,IMPS,False
TXN-0009339,DR-2026-1206,ACC-RET-02833,ACC-RET-02408,19389.02,2026-08-10 10:06:00,0,UPI,False
TXN-0011040,DR-2026-2230,ACC-RET-00658,ACC-RET-01413,7348.38,2026-05-27 21:58:00,0,UPI,False
TXN-0017608,DR-2026-4237,ACC-RET-00075,ACC-RET-01376,28335.45,2026-08-25 10:10:00,0,IMPS,False
TXN-0003826,DR-2026-2497,ACC-VIC-00848,ACC-MULE-00252,23842.62,2026-03-03 00:07:00,1,UPI,False
TXN-0018927,DR-2026-2508,ACC-RET-00378,ACC-RET-00150,40721.82,2026-05-26 03:38:00,0,IMPS,False
TXN-0019953,DR-2026-2685,ACC-RET-00011,ACC-RET-00585,10313.6,2026-06-27 20:10:00,0,IMPS,False
TXN-0001739,DR-2026-3297,ACC-VIC-00742,ACC-MULE-00655,13995.02,2026-03-25 03:28:00,1,UPI,False
TXN-0017016,DR-2026-1733,ACC-RET-02848,ACC-RET-00723,15079.19,2026-08-13 22:35:00,0,RTGS,False
TXN-0011530,DR-2026-2646,ACC-RET-01985,ACC-RET-02730,26456.17,2026-04-04 08:51:00,0,IMPS,False
TXN-0014058,DR-2026-2176,ACC-RET-02049,ACC-RET-00168,32192.86,2026-07-05 20:11:00,0,IMPS,False
TXN-0000474,DR-2026-2973,ACC-MULE-00694,ACC-MULE-00260,165153.98,2026-03-10 17:14:00,3,IMPS,False
TXN-0004983,DR-2026-1555,ACC-MULE-00501,ACC-TERM-00226,21274.32,2026-03-22 14:53:00,3,ATM_WITHDRAWAL,True
TXN-0021084,DR-2026-4327,ACC-RET-01718,ACC-RET-01940,29632.86,2026-03-27 18:14:00,0,NEFT,False
TXN-0006399,DR-2026-1824,ACC-MULE-00084,ACC-TERM-00166,151715.08,2026-03-15 18:22:00,4,ATM_WITHDRAWAL,True
TXN-0005716,DR-2026-4958,ACC-MULE-00030,ACC-TERM-00140,116847.88,2026-03-25 23:18:00,4,ATM_WITHDRAWAL,True
TXN-0010762,DR-2026-4782,ACC-RET-00865,ACC-RET-00773,24129.5,2026-04-17 09:08:00,0,IMPS,False
TXN-0017790,DR-2026-2566,ACC-RET-01527,ACC-RET-02868,4321.37,2026-06-24 22:09:00,0,UPI,False
TXN-0011157,DR-2026-3920,ACC-RET-00165,ACC-RET-00103,24442.38,2026-06-26 14:33:00,0,UPI,False
TXN-0020151,DR-2026-2704,ACC-RET-02976,ACC-RET-01931,16170.51,2026-04-17 03:27:00,0,IMPS,False
TXN-0014305,DR-2026-5100,ACC-RET-00686,ACC-RET-00710,44165.8,2026-06-26 02:08:00,0,IMPS,False
TXN-0014881,DR-2026-1514,ACC-RET-01934,ACC-RET-00537,34956.33,2026-07-10 23:13:00,0,IMPS,False
TXN-0010347,DR-2026-2588,ACC-RET-00367,ACC-RET-02575,22265.82,2026-04-16 01:47:00,0,NEFT,False
TXN-0003190,DR-2026-4828,ACC-MULE-00593,ACC-TERM-00282,94740.95,2026-03-12 02:45:00,4,ATM_WITHDRAWAL,True
TXN-0014910,DR-2026-2860,ACC-RET-01336,ACC-RET-01447,25993.22,2026-06-16 04:06:00,0,RTGS,False
TXN-0009786,DR-2026-2802,ACC-RET-02512,ACC-RET-01812,7485.31,2026-07-28 06:19:00,0,RTGS,False
TXN-0006628,DR-2026-3162,ACC-MULE-00500,ACC-MULE-00787,22511.37,2026-03-28 07:22:00,2,IMPS,False
TXN-0008008,DR-2026-1044,ACC-RET-00926,ACC-RET-01065,628.93,2026-04-12 07:30:00,0,NEFT,False
TXN-0001114,DR-2026-4420,ACC-MULE-00462,ACC-TERM-00131,21749.53,2026-03-11 21:58:00,3,ATM_WITHDRAWAL,True
TXN-0008017,DR-2026-2491,ACC-RET-01750,ACC-RET-01840,42400.22,2026-05-24 20:21:00,0,UPI,False
TXN-0013290,DR-2026-1160,ACC-RET-00973,ACC-RET-01452,13563.02,2026-07-14 07:52:00,0,RTGS,False
TXN-0020950,DR-2026-1296,ACC-RET-02139,ACC-RET-02128,25965.18,2026-03-04 06:15:00,0,NEFT,False
TXN-0005816,DR-2026-2740,ACC-MULE-00637,ACC-TERM-00141,165875.19,2026-03-23 01:35:00,4,ATM_WITHDRAWAL,True
TXN-0004669,DR-2026-4448,ACC-MULE-00249,ACC-MULE-00613,100169.91,2026-03-05 01:50:00,3,IMPS,False
TXN-0001965,DR-2026-2378,ACC-VIC-00745,ACC-MULE-00598,23643.1,2026-03-23 18:12:00,1,UPI,False
TXN-0013009,DR-2026-4232,ACC-RET-01920,ACC-RET-02694,29848.24,2026-08-12 15:24:00,0,NEFT,False
TXN-0016658,DR-2026-2879,ACC-RET-02261,ACC-RET-02825,1373.47,2026-05-31 19:18:00,0,NEFT,False
TXN-0018510,DR-2026-2583,ACC-RET-00337,ACC-RET-00991,4235.88,2026-03-22 11:16:00,0,NEFT,False
TXN-0021559,DR-2026-1148,ACC-RET-00846,ACC-RET-02104,11260.64,2026-07-16 06:31:00,0,UPI,False
TXN-0013326,DR-2026-3946,ACC-RET-01752,ACC-RET-02976,35579.81,2026-06-17 02:02:00,0,NEFT,False
TXN-0017808,DR-2026-2655,ACC-RET-02343,ACC-RET-00322,17920.32,2026-05-06 05:22:00,0,IMPS,False
TXN-0002665,DR-2026-3706,ACC-MULE-00792,ACC-MULE-00587,13162.38,2026-03-20 21:35:00,2,IMPS,False
TXN-0011345,DR-2026-3118,ACC-RET-02304,ACC-RET-01547,4479.06,2026-04-19 18:41:00,0,NEFT,False
TXN-0010641,DR-2026-2847,ACC-RET-01054,ACC-RET-00535,27596.49,2026-04-27 08:10:00,0,IMPS,False
TXN-0007681,DR-2026-2904,ACC-MULE-00053,ACC-MULE-00393,15000,2026-03-08 13:00:00,2,IMPS,False
TXN-0011522,DR-2026-2822,ACC-RET-01790,ACC-RET-00171,1286.1,2026-07-20 15:22:00,0,RTGS,False
TXN-0007404,DR-2026-3092,ACC-VIC-01009,ACC-MULE-00419,14187.25,2026-03-04 13:52:00,1,UPI,False
TXN-0017179,DR-2026-5016,ACC-RET-02827,ACC-RET-01554,43131.65,2026-07-19 04:13:00,0,IMPS,False
TXN-0020632,DR-2026-4788,ACC-RET-00078,ACC-RET-00936,12551.16,2026-05-15 23:57:00,0,RTGS,False
TXN-0011863,DR-2026-2579,ACC-RET-00876,ACC-RET-00989,16784.13,2026-07-22 16:55:00,0,RTGS,False
TXN-0017198,DR-2026-2710,ACC-RET-01522,ACC-RET-00160,35202.98,2026-05-29 17:24:00,0,NEFT,False
TXN-0013925,DR-2026-1169,ACC-RET-02612,ACC-RET-00746,40685.75,2026-06-29 04:58:00,0,RTGS,False
TXN-0009995,DR-2026-5059,ACC-RET-00862,ACC-RET-02810,31329.87,2026-04-23 17:12:00,0,RTGS,False
TXN-0009167,DR-2026-2796,ACC-RET-00796,ACC-RET-02133,26293.06,2026-06-19 12:21:00,0,NEFT,False
TXN-0003689,DR-2026-2987,ACC-VIC-00685,ACC-MULE-00068,14163.97,2026-03-21 02:02:00,1,UPI,False
TXN-0007246,DR-2026-4943,ACC-MULE-00691,ACC-MULE-00398,76180.33,2026-03-16 15:04:00,2,IMPS,False
TXN-0011645,DR-2026-2636,ACC-RET-01300,ACC-RET-00368,12379.25,2026-07-10 22:46:00,0,NEFT,False
TXN-0021570,DR-2026-2581,ACC-RET-00191,ACC-RET-02125,15944.37,2026-05-29 04:06:00,0,UPI,False
TXN-0021720,DR-2026-3994,ACC-RET-00093,ACC-RET-02060,6250.69,2026-07-16 21:46:00,0,NEFT,False
TXN-0002761,DR-2026-2176,ACC-VIC-01060,ACC-MULE-00615,47475.08,2026-03-28 15:22:00,1,UPI,False
TXN-0020382,DR-2026-3414,ACC-RET-01109,ACC-RET-02200,26250.33,2026-04-27 06:20:00,0,UPI,False
TXN-0020775,DR-2026-4667,ACC-RET-00692,ACC-RET-00502,36085.07,2026-03-27 03:22:00,0,NEFT,False
TXN-0010458,DR-2026-1284,ACC-RET-02764,ACC-RET-01557,36748.52,2026-04-11 00:22:00,0,NEFT,False
TXN-0011331,DR-2026-4331,ACC-RET-01599,ACC-RET-02870,7137.27,2026-03-23 22:17:00,0,UPI,False
TXN-0012190,DR-2026-4694,ACC-RET-00140,ACC-RET-01932,24822.14,2026-06-11 13:03:00,0,UPI,False
TXN-0013875,DR-2026-2414,ACC-RET-01866,ACC-RET-01844,27218.73,2026-06-28 07:10:00,0,NEFT,False
TXN-0017150,DR-2026-2670,ACC-RET-02457,ACC-RET-00026,23571.08,2026-07-21 19:52:00,0,UPI,False
TXN-0016799,DR-2026-4808,ACC-RET-00144,ACC-RET-01519,22948.03,2026-07-03 06:36:00,0,NEFT,False
TXN-0003816,DR-2026-3532,ACC-MULE-00702,ACC-MULE-00257,131726.07,2026-03-28 05:21:00,2,IMPS,False
TXN-0011058,DR-2026-2212,ACC-RET-02439,ACC-RET-00984,43164.27,2026-05-03 12:58:00,0,UPI,False
TXN-0001045,DR-2026-1305,ACC-MULE-00652,ACC-MULE-00013,38150.8,2026-04-01 12:03:00,2,IMPS,False
TXN-0011340,DR-2026-2218,ACC-RET-00456,ACC-RET-02242,17889.61,2026-03-24 19:33:00,0,IMPS,False
TXN-0021983,DR-2026-1975,ACC-RET-02197,ACC-RET-00819,9283.14,2026-04-22 01:07:00,0,IMPS,False
TXN-0021910,DR-2026-2547,ACC-RET-01365,ACC-RET-00911,32598.21,2026-04-10 15:14:00,0,IMPS,False
TXN-0001909,DR-2026-2898,ACC-MULE-00165,ACC-TERM-00066,101587.02,2026-03-08 12:27:00,3,ATM_WITHDRAWAL,True
TXN-0003962,DR-2026-3796,ACC-MULE-00542,ACC-MULE-00294,169691.08,2026-03-08 12:41:00,3,IMPS,False
TXN-0006317,DR-2026-1131,ACC-VIC-00616,ACC-MULE-00320,46737.57,2026-03-31 20:54:00,1,UPI,False
TXN-0009971,DR-2026-1798,ACC-RET-01890,ACC-RET-02737,9326.57,2026-05-13 02:31:00,0,UPI,False
TXN-0009891,DR-2026-4462,ACC-RET-02768,ACC-RET-01241,5250.12,2026-08-24 06:24:00,0,RTGS,False
TXN-0009257,DR-2026-4028,ACC-RET-00009,ACC-RET-00481,9722.13,2026-05-15 04:35:00,0,RTGS,False
TXN-0005673,DR-2026-1245,ACC-MULE-00473,ACC-MULE-00498,11939.26,2026-03-27 15:39:00,3,IMPS,False
TXN-0009618,DR-2026-4979,ACC-RET-02914,ACC-RET-00598,22356.2,2026-08-09 13:30:00,0,IMPS,False
TXN-0006086,DR-2026-1477,ACC-MULE-00028,ACC-TERM-00048,41822.75,2026-03-04 05:05:00,3,ATM_WITHDRAWAL,True
TXN-0020431,DR-2026-1838,ACC-RET-01789,ACC-RET-01333,42960.4,2026-04-02 04:49:00,0,NEFT,False
TXN-0002914,DR-2026-5027,ACC-MULE-00042,ACC-TERM-00048,77087.45,2026-03-05 20:44:00,4,ATM_WITHDRAWAL,True
TXN-0015249,DR-2026-2318,ACC-RET-02345,ACC-RET-02510,6347.85,2026-04-13 09:13:00,0,UPI,False
TXN-0020712,DR-2026-1217,ACC-RET-02251,ACC-RET-01926,12097.84,2026-06-24 01:23:00,0,UPI,False
TXN-0014057,DR-2026-1669,ACC-RET-00827,ACC-RET-00402,3959.98,2026-08-11 21:22:00,0,RTGS,False
TXN-0014129,DR-2026-4422,ACC-RET-00448,ACC-RET-00236,23828.18,2026-03-03 15:17:00,0,UPI,False
TXN-0019885,DR-2026-2419,ACC-RET-01116,ACC-RET-01527,16352.37,2026-05-07 02:30:00,0,NEFT,False
TXN-0014391,DR-2026-5186,ACC-RET-01771,ACC-RET-00465,24843.25,2026-08-05 00:25:00,0,UPI,False
TXN-0014928,DR-2026-2407,ACC-RET-01458,ACC-RET-01230,24554.59,2026-08-23 15:20:00,0,IMPS,False
TXN-0021052,DR-2026-2298,ACC-RET-00819,ACC-RET-02856,824.54,2026-05-09 03:35:00,0,NEFT,False
TXN-0007957,DR-2026-2023,ACC-RET-02642,ACC-RET-02494,23699.21,2026-05-16 14:36:00,0,IMPS,False
TXN-0016151,DR-2026-3270,ACC-RET-01871,ACC-RET-02774,36252.43,2026-05-25 08:45:00,0,NEFT,False
TXN-0013594,DR-2026-3168,ACC-RET-00454,ACC-RET-00606,21830.55,2026-06-09 04:35:00,0,IMPS,False
TXN-0002669,DR-2026-4123,ACC-MULE-00066,ACC-TERM-00199,21347.68,2026-03-19 08:23:00,2,ATM_WITHDRAWAL,True
TXN-0006912,DR-2026-3459,ACC-MULE-00137,ACC-TERM-00280,22273.39,2026-03-23 22:08:00,2,ATM_WITHDRAWAL,True
TXN-0005909,DR-2026-2200,ACC-MULE-00240,ACC-TERM-00264,23416.49,2026-03-27 16:33:00,2,ATM_WITHDRAWAL,True
TXN-0007634,DR-2026-5171,ACC-MULE-00041,ACC-MULE-00673,22000,2026-03-08 19:00:00,2,IMPS,False
TXN-0004521,DR-2026-3295,ACC-VIC-01256,ACC-MULE-00468,113945.81,2026-03-11 02:14:00,1,UPI,False
TXN-0021916,DR-2026-4168,ACC-RET-01472,ACC-RET-02593,27492.01,2026-08-03 20:45:00,0,IMPS,False
TXN-0004994,DR-2026-2457,ACC-VIC-00190,ACC-MULE-00681,14517.3,2026-03-29 04:29:00,1,UPI,False
TXN-0000091,DR-2026-2260,ACC-MULE-00356,ACC-MULE-00595,68512.67,2026-04-02 09:09:00,3,IMPS,False
TXN-0007309,DR-2026-1841,ACC-VIC-00092,ACC-MULE-00738,112324.51,2026-03-20 07:11:00,1,UPI,False
TXN-0008137,DR-2026-1801,ACC-RET-00675,ACC-RET-01075,6286.57,2026-08-06 22:13:00,0,UPI,False
TXN-0012068,DR-2026-4592,ACC-RET-02984,ACC-RET-00105,19340.89,2026-03-21 11:21:00,0,NEFT,False
TXN-0017491,DR-2026-2936,ACC-RET-00742,ACC-RET-01955,36052.49,2026-06-06 07:17:00,0,IMPS,False
TXN-0019967,DR-2026-2201,ACC-RET-01382,ACC-RET-00425,1833.37,2026-04-20 20:48:00,0,RTGS,False
TXN-0005937,DR-2026-2039,ACC-MULE-00018,ACC-TERM-00096,43619.07,2026-03-07 14:20:00,3,ATM_WITHDRAWAL,True
TXN-0003292,DR-2026-1127,ACC-VIC-00640,ACC-MULE-00532,47267.05,2026-03-19 14:33:00,1,UPI,False
TXN-0016033,DR-2026-4039,ACC-RET-01255,ACC-RET-02609,32612.87,2026-07-01 19:40:00,0,NEFT,False
TXN-0021133,DR-2026-4479,ACC-RET-00097,ACC-RET-02593,38274.51,2026-04-08 20:51:00,0,IMPS,False
TXN-0005233,DR-2026-4264,ACC-MULE-00708,ACC-MULE-00403,44403.07,2026-03-06 23:25:00,2,IMPS,False
TXN-0003141,DR-2026-4789,ACC-VIC-01310,ACC-MULE-00754,46510.17,2026-03-14 17:51:00,1,UPI,False
TXN-0020684,DR-2026-2845,ACC-RET-01286,ACC-RET-00742,771.18,2026-07-04 20:42:00,0,UPI,False
TXN-0012421,DR-2026-2953,ACC-RET-00150,ACC-RET-02758,24487.33,2026-03-19 00:09:00,0,RTGS,False
TXN-0002858,DR-2026-2666,ACC-MULE-00443,ACC-MULE-00664,80172.53,2026-03-06 20:45:00,3,IMPS,False
TXN-0014990,DR-2026-2161,ACC-RET-01839,ACC-RET-01069,25571.02,2026-06-18 10:36:00,0,UPI,False
TXN-0009424,DR-2026-3709,ACC-RET-01421,ACC-RET-00164,23251.98,2026-07-12 15:34:00,0,UPI,False
TXN-0000435,DR-2026-3742,ACC-MULE-00449,ACC-MULE-00574,164888.28,2026-03-16 15:50:00,3,IMPS,False
TXN-0016373,DR-2026-2975,ACC-RET-01674,ACC-RET-02725,8351.15,2026-03-11 20:48:00,0,UPI,False
TXN-0006188,DR-2026-5029,ACC-MULE-00142,ACC-TERM-00030,104851.5,2026-03-09 02:30:00,3,ATM_WITHDRAWAL,True
TXN-0000251,DR-2026-2882,ACC-MULE-00518,ACC-TERM-00258,162199.08,2026-03-21 12:34:00,4,ATM_WITHDRAWAL,True
TXN-0008452,DR-2026-2758,ACC-RET-01965,ACC-RET-00275,36701.08,2026-05-30 14:05:00,0,UPI,False
TXN-0021300,DR-2026-3148,ACC-RET-00857,ACC-RET-01908,15425.83,2026-04-13 23:21:00,0,IMPS,False
TXN-0006015,DR-2026-3999,ACC-MULE-00337,ACC-TERM-00008,36204.05,2026-03-09 23:23:00,2,ATM_WITHDRAWAL,True
TXN-0011591,DR-2026-4458,ACC-RET-00895,ACC-RET-01610,5194.41,2026-08-22 08:39:00,0,UPI,False
TXN-0003386,DR-2026-3595,ACC-MULE-00653,ACC-TERM-00050,12740.62,2026-03-07 05:59:00,3,ATM_WITHDRAWAL,True
TXN-0000550,DR-2026-1571,ACC-VIC-00708,ACC-MULE-00206,23332.81,2026-04-02 09:46:00,1,UPI,False
TXN-0017714,DR-2026-1293,ACC-RET-00492,ACC-RET-01297,42342.34,2026-04-19 01:28:00,0,RTGS,False
TXN-0021199,DR-2026-2223,ACC-RET-02766,ACC-RET-00989,35773.17,2026-05-12 21:02:00,0,IMPS,False
TXN-0017906,DR-2026-3071,ACC-RET-01324,ACC-RET-02975,9973.54,2026-05-02 16:00:00,0,UPI,False
TXN-0001050,DR-2026-1715,ACC-MULE-00312,ACC-TERM-00031,101199.09,2026-03-18 16:51:00,3,ATM_WITHDRAWAL,True
TXN-0000652,DR-2026-4073,ACC-MULE-00487,ACC-TERM-00368,22027.13,2026-04-04 03:30:00,2,ATM_WITHDRAWAL,True
TXN-0014321,DR-2026-2153,ACC-RET-01460,ACC-RET-01843,12863.14,2026-03-19 15:18:00,0,NEFT,False
TXN-0017035,DR-2026-1775,ACC-RET-02508,ACC-RET-02462,1243.28,2026-05-13 05:17:00,0,RTGS,False
TXN-0014285,DR-2026-2983,ACC-RET-02699,ACC-RET-01482,34088.54,2026-03-21 07:11:00,0,IMPS,False
TXN-0000739,DR-2026-2458,ACC-MULE-00672,ACC-MULE-00391,103559.16,2026-03-29 21:19:00,3,IMPS,False
TXN-0014535,DR-2026-1576,ACC-RET-00486,ACC-RET-02665,1703.12,2026-03-20 03:37:00,0,RTGS,False
TXN-0011698,DR-2026-4657,ACC-RET-00090,ACC-RET-01218,35405.14,2026-07-23 02:12:00,0,RTGS,False
TXN-0002168,DR-2026-4234,ACC-MULE-00294,ACC-MULE-00319,13405.98,2026-03-30 01:15:00,2,IMPS,False
TXN-0019113,DR-2026-1506,ACC-RET-01266,ACC-RET-02658,22937.58,2026-07-23 05:13:00,0,NEFT,False
TXN-0006258,DR-2026-2375,ACC-MULE-00101,ACC-MULE-00795,128904.69,2026-03-31 15:51:00,2,IMPS,False
TXN-0006011,DR-2026-2763,ACC-MULE-00083,ACC-TERM-00367,75441.26,2026-03-12 22:35:00,4,ATM_WITHDRAWAL,True
TXN-0004005,DR-2026-3697,ACC-MULE-00198,ACC-MULE-00587,21306.01,2026-03-30 21:43:00,3,IMPS,False
TXN-0006439,DR-2026-2104,ACC-VIC-01279,ACC-MULE-00610,140077.63,2026-03-05 04:17:00,1,UPI,False
TXN-0014615,DR-2026-1409,ACC-RET-00403,ACC-RET-00869,18637.38,2026-07-18 07:06:00,0,NEFT,False
TXN-0018396,DR-2026-3451,ACC-RET-00393,ACC-RET-02660,40440.38,2026-04-16 18:44:00,0,UPI,False
TXN-0000688,DR-2026-3412,ACC-MULE-00531,ACC-MULE-00596,42965.81,2026-03-26 05:12:00,3,IMPS,False
TXN-0017727,DR-2026-1145,ACC-RET-00498,ACC-RET-02928,36609.79,2026-06-19 03:38:00,0,RTGS,False
TXN-0008873,DR-2026-1068,ACC-RET-02522,ACC-RET-01445,21815.1,2026-05-31 00:48:00,0,IMPS,False
TXN-0020292,DR-2026-4109,ACC-RET-01300,ACC-RET-02945,40227.28,2026-06-05 18:31:00,0,IMPS,False
TXN-0013752,DR-2026-5069,ACC-RET-00619,ACC-RET-00012,26255.08,2026-03-26 11:33:00,0,IMPS,False
TXN-0010281,DR-2026-4750,ACC-RET-02053,ACC-RET-00936,3835.85,2026-05-23 14:46:00,0,NEFT,False
TXN-0020489,DR-2026-1639,ACC-RET-00136,ACC-RET-02113,42032.99,2026-04-06 09:13:00,0,NEFT,False
TXN-0011228,DR-2026-2013,ACC-RET-02189,ACC-RET-02157,25366.97,2026-06-25 04:49:00,0,NEFT,False
TXN-0013168,DR-2026-3474,ACC-RET-01020,ACC-RET-02377,10219.95,2026-04-08 01:16:00,0,RTGS,False
TXN-0003436,DR-2026-4423,ACC-MULE-00336,ACC-TERM-00065,158995.83,2026-03-22 12:55:00,3,ATM_WITHDRAWAL,True
TXN-0012674,DR-2026-1868,ACC-RET-02754,ACC-RET-00727,27277.5,2026-03-26 00:19:00,0,RTGS,False
TXN-0005208,DR-2026-2431,ACC-VIC-01314,ACC-MULE-00723,112686.37,2026-03-04 06:14:00,1,UPI,False
TXN-0008422,DR-2026-4584,ACC-RET-00346,ACC-RET-01107,18865.62,2026-06-24 05:27:00,0,IMPS,False
TXN-0020139,DR-2026-3780,ACC-RET-00001,ACC-RET-02185,3411.09,2026-08-22 22:14:00,0,RTGS,False
TXN-0008362,DR-2026-2138,ACC-RET-00988,ACC-RET-00519,14087.61,2026-08-15 15:12:00,0,NEFT,False
TXN-0017889,DR-2026-2428,ACC-RET-01286,ACC-RET-01115,10108.32,2026-04-06 22:46:00,0,UPI,False
TXN-0018280,DR-2026-2824,ACC-RET-00903,ACC-RET-02462,37474.33,2026-07-08 08:36:00,0,RTGS,False
TXN-0003563,DR-2026-2223,ACC-MULE-00769,ACC-TERM-00031,12817.18,2026-04-01 16:31:00,2,ATM_WITHDRAWAL,True
TXN-0016959,DR-2026-4634,ACC-RET-01849,ACC-RET-01933,35165.61,2026-06-21 19:47:00,0,NEFT,False
TXN-0005235,DR-2026-3390,ACC-MULE-00045,ACC-TERM-00197,37926.41,2026-03-06 23:43:00,4,ATM_WITHDRAWAL,True
TXN-0013265,DR-2026-2534,ACC-RET-01103,ACC-RET-00382,3013.12,2026-03-23 21:34:00,0,IMPS,False
TXN-0004653,DR-2026-1165,ACC-MULE-00259,ACC-TERM-00279,12916.81,2026-03-08 14:54:00,3,ATM_WITHDRAWAL,True
TXN-0018122,DR-2026-4412,ACC-RET-02206,ACC-RET-02586,23756.85,2026-06-09 04:20:00,0,NEFT,False
TXN-0021430,DR-2026-4651,ACC-RET-00260,ACC-RET-01373,14694.05,2026-06-11 11:29:00,0,IMPS,False
TXN-0008117,DR-2026-2653,ACC-RET-00123,ACC-RET-01267,11601.86,2026-05-06 20:48:00,0,RTGS,False
TXN-0001519,DR-2026-2889,ACC-MULE-00716,ACC-TERM-00370,13480.51,2026-03-28 13:08:00,2,ATM_WITHDRAWAL,True
TXN-0007215,DR-2026-2707,ACC-MULE-00105,ACC-MULE-00030,135224.95,2026-03-02 23:00:00,2,IMPS,False
TXN-0019870,DR-2026-5020,ACC-RET-01215,ACC-RET-00874,1897.07,2026-06-17 11:20:00,0,NEFT,False
TXN-0004545,DR-2026-1820,ACC-VIC-00248,ACC-MULE-00472,47045.4,2026-03-08 21:09:00,1,UPI,False
TXN-0017772,DR-2026-2521,ACC-RET-01164,ACC-RET-01953,9011.12,2026-03-02 19:37:00,0,RTGS,False
TXN-0011377,DR-2026-2058,ACC-RET-01090,ACC-RET-01932,15317.24,2026-08-25 07:24:00,0,UPI,False
TXN-0016463,DR-2026-2743,ACC-RET-01303,ACC-RET-01346,3342.65,2026-05-15 08:29:00,0,RTGS,False
TXN-0002594,DR-2026-2236,ACC-MULE-00408,ACC-TERM-00005,81956.13,2026-03-26 11:56:00,3,ATM_WITHDRAWAL,True
TXN-0005470,DR-2026-2184,ACC-VIC-01185,ACC-MULE-00069,79465.79,2026-03-11 00:42:00,1,UPI,False
TXN-0006287,DR-2026-5149,ACC-MULE-00096,ACC-TERM-00115,106681.1,2026-03-12 11:00:00,2,ATM_WITHDRAWAL,True
TXN-0006889,DR-2026-1868,ACC-MULE-00413,ACC-MULE-00596,85570.65,2026-03-11 00:28:00,2,IMPS,False
TXN-0020047,DR-2026-2886,ACC-RET-02199,ACC-RET-02506,36671.69,2026-05-21 00:25:00,0,IMPS,False
