atm_id,bank,latitude,longitude,area,locality,city,pincode,is_24x7,demo_dataset,atm_name,atm_type,operating_hours,historical_withdrawal_count,historical_cashout_rate,average_withdrawal_amount,historical_risk_score,distance_to_police,distance_to_highway,nearby_landmarks,active_status
ATM-HYD-0296,HDFC Bank,17.349567,78.546008,LB Nagar,LB Nagar Main Road,Hyderabad,500074,True,True,HDFC Bank ATM - LB Nagar,On-Site,24 Hours,370,0.24,15000,0.78,0.8,2.99,Near LB Nagar Metro / Junction,ACTIVE
ATM-HYD-0297,Union Bank of India,17.381834,78.429804,Mehdipatnam,Mehdipatnam Main Road,Hyderabad,500028,True,True,Union Bank of India ATM - Mehdipatnam,On-Site,24 Hours,790,0.46,8000,0.24,1.58,1.2,Near Mehdipatnam Metro / Junction,ACTIVE
ATM-HYD-0298,Canara Bank,17.422122,78.446493,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,Canara Bank ATM - Banjara Hills,On-Site,24 Hours,654,0.35,15000,0.81,0.78,0.71,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0299,Union Bank of India,17.45082,78.386985,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Union Bank of India ATM - Hitec City,Off-Site Kiosk,24 Hours,759,0.24,15000,0.18,0.55,3.05,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0300,IndusInd Bank,17.440309,78.451539,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,IndusInd Bank ATM - Ameerpet,On-Site,24 Hours,796,0.4,8000,0.61,1.65,2.73,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0301,Punjab National Bank,17.494705,78.334163,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,Punjab National Bank ATM - Chandanagar,On-Site,24 Hours,794,0.13,20000,0.53,2.24,2.32,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0302,Canara Bank,17.442244,78.345691,Gachibowli,Gachibowli Main Road,Hyderabad,500032,True,True,Canara Bank ATM - Gachibowli,On-Site,24 Hours,390,0.41,20000,0.43,0.42,1.7,Near Gachibowli Metro / Junction,ACTIVE
ATM-HYD-0303,IndusInd Bank,17.430613,78.35826,Gachibowli,Gachibowli Main Road,Hyderabad,500032,True,True,IndusInd Bank ATM - Gachibowli,Off-Site Kiosk,24 Hours,301,0.28,10000,0.48,1.45,1.32,Near Gachibowli Metro / Junction,ACTIVE
ATM-HYD-0304,Canara Bank,17.396192,78.437274,Mehdipatnam,Mehdipatnam Main Road,Hyderabad,500028,True,True,Canara Bank ATM - Mehdipatnam,On-Site,24 Hours,466,0.38,8000,0.83,0.62,0.63,Near Mehdipatnam Metro / Junction,ACTIVE
ATM-HYD-0305,Kotak Mahindra Bank,17.429981,78.459745,Begumpet,Begumpet Main Road,Hyderabad,500016,True,True,Kotak Mahindra Bank ATM - Begumpet,On-Site,24 Hours,715,0.16,5000,0.48,1.36,1.08,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0306,Punjab National Bank,17.441037,78.392293,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Punjab National Bank ATM - Madhapur,On-Site,24 Hours,239,0.14,10000,0.75,0.81,1.58,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0307,Canara Bank,17.491931,78.403979,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,Canara Bank ATM - KPHB Colony,Off-Site Kiosk,24 Hours,303,0.41,15000,0.65,0.5,0.83,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0308,IndusInd Bank,17.502474,78.367031,Miyapur,Miyapur Main Road,Hyderabad,500049,True,True,IndusInd Bank ATM - Miyapur,On-Site,24 Hours,667,0.29,8000,0.5,0.5,0.5,Near Miyapur Metro / Junction,ACTIVE
ATM-HYD-0309,Punjab National Bank,17.355033,78.475863,Charminar,Charminar Main Road,Hyderabad,500002,False,True,Punjab National Bank ATM - Charminar,On-Site,06:00 - 23:00,608,0.47,5000,0.56,0.74,0.36,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0310,Bank of Baroda,17.437068,78.398503,Madhapur,Madhapur Main Road,Hyderabad,500081,False,True,Bank of Baroda ATM - Madhapur,On-Site,06:00 - 23:00,751,0.44,20000,0.62,0.98,1.14,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0311,Canara Bank,17.505844,78.394287,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,Canara Bank ATM - KPHB Colony,On-Site,24 Hours,250,0.28,8000,0.66,1.5,2.72,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0312,Punjab National Bank,17.445586,78.385494,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Punjab National Bank ATM - Hitec City,On-Site,24 Hours,550,0.14,15000,0.29,0.7,2.03,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0313,Bank of Baroda,17.436503,78.46087,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,Bank of Baroda ATM - Panjagutta,On-Site,24 Hours,656,0.28,15000,0.35,1.08,3.46,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0314,Punjab National Bank,17.485718,78.366773,Miyapur,Miyapur Main Road,Hyderabad,500049,False,True,Punjab National Bank ATM - Miyapur,Off-Site Kiosk,06:00 - 23:00,261,0.17,4000,0.43,0.4,2.82,Near Miyapur Metro / Junction,ACTIVE
ATM-HYD-0315,Bank of Baroda,17.467239,78.34202,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Bank of Baroda ATM - Kondapur,On-Site,24 Hours,514,0.39,5000,0.57,1.22,1.52,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0316,HDFC Bank,17.4277,78.494113,Secunderabad,Secunderabad Main Road,Hyderabad,500003,True,True,HDFC Bank ATM - Secunderabad,On-Site,24 Hours,179,0.17,8000,0.71,1.43,1.91,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0317,HDFC Bank,17.495877,78.376736,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,HDFC Bank ATM - KPHB Colony,On-Site,24 Hours,667,0.17,15000,0.37,1.15,1.5,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0318,Bank of Baroda,17.446913,78.462845,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,Bank of Baroda ATM - Ameerpet,Off-Site Kiosk,24 Hours,446,0.33,15000,0.73,0.45,1.96,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0319,ICICI Bank,17.43743,78.441114,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,ICICI Bank ATM - Panjagutta,Off-Site Kiosk,24 Hours,446,0.29,4000,0.41,2.38,2.42,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0320,ICICI Bank,17.432673,78.455842,Panjagutta,Panjagutta Main Road,Hyderabad,500082,False,True,ICICI Bank ATM - Panjagutta,Off-Site Kiosk,06:00 - 23:00,737,0.23,20000,0.76,1.5,2.28,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0321,Bank of Baroda,17.450687,78.387521,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Bank of Baroda ATM - Madhapur,On-Site,24 Hours,411,0.47,15000,0.55,0.5,2.58,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0322,State Bank of India,17.485548,78.342238,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,State Bank of India ATM - Chandanagar,On-Site,24 Hours,314,0.31,20000,0.58,0.94,2.98,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0323,Axis Bank,17.448385,78.476514,Begumpet,Begumpet Main Road,Hyderabad,500016,True,True,Axis Bank ATM - Begumpet,On-Site,24 Hours,837,0.21,15000,0.81,1.15,0.56,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0324,IndusInd Bank,17.439018,78.440959,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,IndusInd Bank ATM - Panjagutta,On-Site,24 Hours,461,0.27,10000,0.63,2.54,1.55,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0325,Bank of Baroda,17.431372,78.510977,Secunderabad,Secunderabad Main Road,Hyderabad,500003,True,True,Bank of Baroda ATM - Secunderabad,Off-Site Kiosk,24 Hours,622,0.43,20000,0.66,1.32,2.53,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0326,HDFC Bank,17.36273,78.46428,Charminar,Charminar Main Road,Hyderabad,500002,True,True,HDFC Bank ATM - Charminar,On-Site,24 Hours,714,0.24,20000,0.48,1.11,1.44,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0327,Axis Bank,17.442805,78.376125,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Axis Bank ATM - Hitec City,Off-Site Kiosk,24 Hours,610,0.45,8000,0.53,0.52,2.43,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0328,State Bank of India,17.457583,78.363237,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,State Bank of India ATM - Kondapur,Off-Site Kiosk,24 Hours,837,0.35,20000,0.34,0.37,1.8,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0329,State Bank of India,17.446888,78.486842,Secunderabad,Secunderabad Main Road,Hyderabad,500003,True,True,State Bank of India ATM - Secunderabad,Off-Site Kiosk,24 Hours,425,0.32,5000,0.81,1.44,3.44,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0330,Canara Bank,17.400656,78.555804,Uppal,Uppal Main Road,Hyderabad,500039,False,True,Canara Bank ATM - Uppal,Off-Site Kiosk,06:00 - 23:00,352,0.37,10000,0.37,1.41,1.35,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0331,State Bank of India,17.439852,78.391265,Madhapur,Madhapur Main Road,Hyderabad,500081,False,True,State Bank of India ATM - Madhapur,Off-Site Kiosk,06:00 - 23:00,420,0.22,15000,0.62,0.94,1.45,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0332,Bank of Baroda,17.432586,78.419418,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,Bank of Baroda ATM - Jubilee Hills,Off-Site Kiosk,24 Hours,493,0.46,5000,0.35,1.29,1.15,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0333,State Bank of India,17.42138,78.41613,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,False,True,State Bank of India ATM - Jubilee Hills,Off-Site Kiosk,06:00 - 23:00,494,0.45,20000,0.33,1.5,1.78,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0334,Kotak Mahindra Bank,17.411068,78.428748,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,Kotak Mahindra Bank ATM - Banjara Hills,On-Site,24 Hours,691,0.22,15000,0.64,0.83,0.65,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0335,State Bank of India,17.369414,78.467054,Charminar,Charminar Main Road,Hyderabad,500002,False,True,State Bank of India ATM - Charminar,Off-Site Kiosk,06:00 - 23:00,740,0.21,4000,0.62,1.19,1.95,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0336,Kotak Mahindra Bank,17.422768,78.431288,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,Kotak Mahindra Bank ATM - Banjara Hills,Off-Site Kiosk,24 Hours,193,0.16,8000,0.65,0.89,0.53,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0337,Union Bank of India,17.427691,78.510938,Secunderabad,Secunderabad Main Road,Hyderabad,500003,True,True,Union Bank of India ATM - Secunderabad,Off-Site Kiosk,24 Hours,145,0.47,5000,0.43,0.94,3.29,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0338,Bank of Baroda,17.378245,78.474035,Abids,Abids Main Road,Hyderabad,500001,True,True,Bank of Baroda ATM - Abids,Off-Site Kiosk,24 Hours,628,0.35,8000,0.37,1.85,2.33,Near Abids Metro / Junction,ACTIVE
ATM-HYD-0339,HDFC Bank,17.431942,78.441359,Ameerpet,Ameerpet Main Road,Hyderabad,500038,False,True,HDFC Bank ATM - Ameerpet,Off-Site Kiosk,06:00 - 23:00,231,0.35,5000,0.52,1.88,2.59,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0340,Axis Bank,17.434595,78.449278,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,Axis Bank ATM - Ameerpet,Off-Site Kiosk,24 Hours,319,0.27,5000,0.8,1.74,0.32,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0341,Punjab National Bank,17.47821,78.339078,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,Punjab National Bank ATM - Chandanagar,Off-Site Kiosk,24 Hours,647,0.19,20000,0.82,0.68,3.26,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0342,Canara Bank,17.454932,78.354132,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Canara Bank ATM - Kondapur,Off-Site Kiosk,24 Hours,149,0.23,15000,0.23,1.0,3.44,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0343,Punjab National Bank,17.486921,78.39871,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,Punjab National Bank ATM - KPHB Colony,On-Site,24 Hours,796,0.32,10000,0.77,0.71,0.64,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0344,ICICI Bank,17.439433,78.38238,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,ICICI Bank ATM - Hitec City,On-Site,24 Hours,419,0.19,4000,0.38,0.26,2.61,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0345,State Bank of India,17.378451,78.52155,Dilsukhnagar,Dilsukhnagar Main Road,Hyderabad,500060,True,True,State Bank of India ATM - Dilsukhnagar,Off-Site Kiosk,24 Hours,330,0.13,8000,0.7,0.81,2.07,Near Dilsukhnagar Metro / Junction,ACTIVE
ATM-HYD-0346,Axis Bank,17.426039,78.351575,Gachibowli,Gachibowli Main Road,Hyderabad,500032,True,True,Axis Bank ATM - Gachibowli,Off-Site Kiosk,24 Hours,319,0.34,20000,0.78,1.59,2.93,Near Gachibowli Metro / Junction,ACTIVE
ATM-HYD-0347,Axis Bank,17.49728,78.406916,Kukatpally,Kukatpally Main Road,Hyderabad,500072,True,True,Axis Bank ATM - Kukatpally,On-Site,24 Hours,228,0.26,4000,0.28,0.9,0.66,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0348,Punjab National Bank,17.397321,78.56197,Uppal,Uppal Main Road,Hyderabad,500039,True,True,Punjab National Bank ATM - Uppal,On-Site,24 Hours,394,0.12,10000,0.31,1.95,2.69,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0349,Punjab National Bank,17.44026,78.406151,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,Punjab National Bank ATM - Jubilee Hills,Off-Site Kiosk,24 Hours,449,0.33,15000,0.16,0.35,2.36,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0350,IndusInd Bank,17.438921,78.420434,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,IndusInd Bank ATM - Jubilee Hills,Off-Site Kiosk,24 Hours,203,0.36,10000,0.36,1.36,1.54,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0351,Punjab National Bank,17.438419,78.437846,Panjagutta,Panjagutta Main Road,Hyderabad,500082,False,True,Punjab National Bank ATM - Panjagutta,On-Site,06:00 - 23:00,458,0.37,20000,0.79,2.56,1.17,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0352,Axis Bank,17.418708,78.398979,Jubilee Hills,Jubilee Hills Main Road,Hyderabad,500033,True,True,Axis Bank ATM - Jubilee Hills,Off-Site Kiosk,24 Hours,364,0.46,10000,0.26,1.71,2.67,Near Jubilee Hills Metro / Junction,ACTIVE
ATM-HYD-0353,Punjab National Bank,17.481563,78.367329,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Punjab National Bank ATM - Kondapur,Off-Site Kiosk,24 Hours,565,0.37,10000,0.68,0.52,2.85,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0354,Bank of Baroda,17.444708,78.391258,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Bank of Baroda ATM - Hitec City,Off-Site Kiosk,24 Hours,393,0.36,15000,0.76,0.4,0.47,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0355,Union Bank of India,17.406475,78.550226,Uppal,Uppal Main Road,Hyderabad,500039,True,True,Union Bank of India ATM - Uppal,On-Site,24 Hours,510,0.15,15000,0.23,1.41,2.93,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0356,IndusInd Bank,17.43282,78.474865,Begumpet,Begumpet Main Road,Hyderabad,500016,True,True,IndusInd Bank ATM - Begumpet,Off-Site Kiosk,24 Hours,347,0.33,5000,0.27,1.6,3.02,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0357,Canara Bank,17.483627,78.330967,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,Canara Bank ATM - Chandanagar,On-Site,24 Hours,836,0.19,15000,0.49,1.68,3.17,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0358,Punjab National Bank,17.45815,78.383101,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Punjab National Bank ATM - Hitec City,On-Site,24 Hours,196,0.28,15000,0.44,1.3,2.06,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0359,Bank of Baroda,17.401444,78.433147,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,False,True,Bank of Baroda ATM - Banjara Hills,On-Site,06:00 - 23:00,828,0.41,20000,0.17,1.35,1.04,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0360,Axis Bank,17.410662,78.562342,Uppal,Uppal Main Road,Hyderabad,500039,True,True,Axis Bank ATM - Uppal,On-Site,24 Hours,363,0.33,4000,0.45,1.09,2.51,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0361,HDFC Bank,17.427503,78.444464,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,HDFC Bank ATM - Ameerpet,On-Site,24 Hours,201,0.46,4000,0.84,1.3,1.76,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0362,Bank of Baroda,17.382073,78.51465,Dilsukhnagar,Dilsukhnagar Main Road,Hyderabad,500060,True,True,Bank of Baroda ATM - Dilsukhnagar,On-Site,24 Hours,324,0.4,20000,0.83,0.92,2.33,Near Dilsukhnagar Metro / Junction,ACTIVE
ATM-HYD-0363,Axis Bank,17.354558,78.468146,Charminar,Charminar Main Road,Hyderabad,500002,True,True,Axis Bank ATM - Charminar,On-Site,24 Hours,531,0.28,10000,0.41,1.05,2.45,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0364,IndusInd Bank,17.442336,78.382861,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,IndusInd Bank ATM - Hitec City,Off-Site Kiosk,24 Hours,692,0.17,8000,0.23,0.41,3.48,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0365,Canara Bank,17.442251,78.387924,Madhapur,Madhapur Main Road,Hyderabad,500081,False,True,Canara Bank ATM - Madhapur,On-Site,06:00 - 23:00,270,0.38,5000,0.73,0.77,2.7,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0366,Canara Bank,17.467373,78.349899,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Canara Bank ATM - Kondapur,Off-Site Kiosk,24 Hours,614,0.36,15000,0.45,1.24,1.45,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0367,IndusInd Bank,17.435245,78.44942,Panjagutta,Panjagutta Main Road,Hyderabad,500082,True,True,IndusInd Bank ATM - Panjagutta,On-Site,24 Hours,611,0.24,8000,0.28,1.81,3.09,Near Panjagutta Metro / Junction,ACTIVE
ATM-HYD-0368,Kotak Mahindra Bank,17.404181,78.552069,Uppal,Uppal Main Road,Hyderabad,500039,True,True,Kotak Mahindra Bank ATM - Uppal,Off-Site Kiosk,24 Hours,172,0.41,10000,0.58,1.31,3.29,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0369,Canara Bank,17.481423,78.342478,Chandanagar,Chandanagar Main Road,Hyderabad,500050,True,True,Canara Bank ATM - Chandanagar,Off-Site Kiosk,24 Hours,386,0.19,4000,0.57,0.52,1.67,Near Chandanagar Metro / Junction,ACTIVE
ATM-HYD-0370,ICICI Bank,17.359858,78.534377,Dilsukhnagar,Dilsukhnagar Main Road,Hyderabad,500060,True,True,ICICI Bank ATM - Dilsukhnagar,Off-Site Kiosk,24 Hours,189,0.21,4000,0.43,0.77,0.97,Near Dilsukhnagar Metro / Junction,ACTIVE
ATM-HYD-0371,Canara Bank,17.356384,78.467986,Charminar,Charminar Main Road,Hyderabad,500002,False,True,Canara Bank ATM - Charminar,On-Site,06:00 - 23:00,197,0.17,8000,0.31,0.92,3.22,Near Charminar Metro / Junction,ACTIVE
ATM-HYD-0372,HDFC Bank,17.429446,78.350638,Gachibowli,Gachibowli Main Road,Hyderabad,500032,False,True,HDFC Bank ATM - Gachibowli,On-Site,06:00 - 23:00,731,0.34,20000,0.72,1.2,0.98,Near Gachibowli Metro / Junction,ACTIVE
ATM-HYD-0373,IndusInd Bank,17.436391,78.497868,Secunderabad,Secunderabad Main Road,Hyderabad,500003,True,True,IndusInd Bank ATM - Secunderabad,Off-Site Kiosk,24 Hours,816,0.31,10000,0.36,0.39,0.4,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0374,Axis Bank,17.402687,78.466945,Abids,Abids Main Road,Hyderabad,500001,True,True,Axis Bank ATM - Abids,Off-Site Kiosk,24 Hours,319,0.35,10000,0.54,0.49,0.35,Near Abids Metro / Junction,ACTIVE
ATM-HYD-0375,HDFC Bank,17.43741,78.467749,Begumpet,Begumpet Main Road,Hyderabad,500016,False,True,HDFC Bank ATM - Begumpet,On-Site,06:00 - 23:00,798,0.36,15000,0.37,0.82,1.57,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0376,Canara Bank,17.371949,78.512379,Dilsukhnagar,Dilsukhnagar Main Road,Hyderabad,500060,True,True,Canara Bank ATM - Dilsukhnagar,On-Site,24 Hours,525,0.19,15000,0.48,0.97,3.0,Near Dilsukhnagar Metro / Junction,ACTIVE
ATM-HYD-0377,Union Bank of India,17.400345,78.426969,Mehdipatnam,Mehdipatnam Main Road,Hyderabad,500028,True,True,Union Bank of India ATM - Mehdipatnam,On-Site,24 Hours,287,0.41,4000,0.54,1.74,3.39,Near Mehdipatnam Metro / Junction,ACTIVE
ATM-HYD-0378,Canara Bank,17.503109,78.390485,Kukatpally,Kukatpally Main Road,Hyderabad,500072,True,True,Canara Bank ATM - Kukatpally,On-Site,24 Hours,277,0.26,8000,0.29,1.22,2.33,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0379,Canara Bank,17.453435,78.383258,Madhapur,Madhapur Main Road,Hyderabad,500081,True,True,Canara Bank ATM - Madhapur,Off-Site Kiosk,24 Hours,519,0.15,20000,0.73,1.04,0.37,Near Madhapur Metro / Junction,ACTIVE
ATM-HYD-0380,Kotak Mahindra Bank,17.447369,78.503966,Secunderabad,Secunderabad Main Road,Hyderabad,500003,True,True,Kotak Mahindra Bank ATM - Secunderabad,On-Site,24 Hours,759,0.34,4000,0.28,1.03,2.71,Near Secunderabad Metro / Junction,ACTIVE
ATM-HYD-0381,State Bank of India,17.486073,78.395285,Kukatpally,Kukatpally Main Road,Hyderabad,500072,False,True,State Bank of India ATM - Kukatpally,Off-Site Kiosk,06:00 - 23:00,712,0.2,5000,0.76,0.92,1.3,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0382,Kotak Mahindra Bank,17.406713,78.43825,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,Kotak Mahindra Bank ATM - Banjara Hills,Off-Site Kiosk,24 Hours,155,0.2,5000,0.82,1.05,0.59,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0383,IndusInd Bank,17.492001,78.403316,Kukatpally,Kukatpally Main Road,Hyderabad,500072,True,True,IndusInd Bank ATM - Kukatpally,Off-Site Kiosk,24 Hours,630,0.45,20000,0.57,0.43,0.87,Near Kukatpally Metro / Junction,ACTIVE
ATM-HYD-0384,HDFC Bank,17.437954,78.456243,Begumpet,Begumpet Main Road,Hyderabad,500016,True,True,HDFC Bank ATM - Begumpet,Off-Site Kiosk,24 Hours,705,0.24,8000,0.42,1.31,1.96,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0385,Axis Bank,17.434651,78.468519,Begumpet,Begumpet Main Road,Hyderabad,500016,False,True,Axis Bank ATM - Begumpet,On-Site,06:00 - 23:00,407,0.25,10000,0.48,1.14,2.85,Near Begumpet Metro / Junction,ACTIVE
ATM-HYD-0386,Bank of Baroda,17.416924,78.552783,Uppal,Uppal Main Road,Hyderabad,500039,True,True,Bank of Baroda ATM - Uppal,Off-Site Kiosk,24 Hours,467,0.45,8000,0.37,1.86,0.35,Near Uppal Metro / Junction,ACTIVE
ATM-HYD-0387,Canara Bank,17.50359,78.393149,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,False,True,Canara Bank ATM - KPHB Colony,Off-Site Kiosk,06:00 - 23:00,289,0.13,15000,0.8,1.33,2.11,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0388,Kotak Mahindra Bank,17.462814,78.356123,Kondapur,Kondapur Main Road,Hyderabad,500084,True,True,Kotak Mahindra Bank ATM - Kondapur,On-Site,24 Hours,296,0.19,5000,0.42,1.23,2.95,Near Kondapur Metro / Junction,ACTIVE
ATM-HYD-0389,Punjab National Bank,17.505326,78.383213,KPHB Colony,KPHB Colony Main Road,Hyderabad,500072,True,True,Punjab National Bank ATM - KPHB Colony,On-Site,24 Hours,810,0.46,8000,0.33,1.57,2.91,Near KPHB Colony Metro / Junction,ACTIVE
ATM-HYD-0390,Axis Bank,17.510129,78.343336,Miyapur,Miyapur Main Road,Hyderabad,500049,True,True,Axis Bank ATM - Miyapur,Off-Site Kiosk,24 Hours,797,0.39,10000,0.27,1.58,2.82,Near Miyapur Metro / Junction,ACTIVE
ATM-HYD-0391,IndusInd Bank,17.45477,78.34328,Gachibowli,Gachibowli Main Road,Hyderabad,500032,False,True,IndusInd Bank ATM - Gachibowli,On-Site,06:00 - 23:00,699,0.3,15000,0.84,1.74,3.36,Near Gachibowli Metro / Junction,ACTIVE
ATM-HYD-0392,State Bank of India,17.441331,78.438505,Ameerpet,Ameerpet Main Road,Hyderabad,500038,True,True,State Bank of India ATM - Ameerpet,On-Site,24 Hours,216,0.46,20000,0.18,2.89,0.22,Near Ameerpet Metro / Junction,ACTIVE
ATM-HYD-0393,Bank of Baroda,17.437382,78.376011,Hitec City,Hitec City Main Road,Hyderabad,500081,True,True,Bank of Baroda ATM - Hitec City,On-Site,24 Hours,785,0.2,20000,0.26,0.51,0.92,Near Hitec City Metro / Junction,ACTIVE
ATM-HYD-0394,Union Bank of India,17.42676,78.442705,Banjara Hills,Banjara Hills Main Road,Hyderabad,500034,True,True,Union Bank of India ATM - Banjara Hills,On-Site,24 Hours,201,0.34,20000,0.8,1.39,3.21,Near Banjara Hills Metro / Junction,ACTIVE
ATM-HYD-0395,Kotak Mahindra Bank,17.428081,78.3481,Gachibowli,Gachibowli Main Road,Hyderabad,500032,True,True,Kotak Mahindra Bank ATM - Gachibowli,Off-Site Kiosk,24 Hours,156,0.12,15000,0.44,1.34,0.26,Near Gachibowli Metro / Junction,ACTIVE
