case_id,complaint_id,predicted_location,actual_location,prediction_timestamp,intervention_status,intervention_time,outcome,recovered_amount,false_positive,model_version
DR-2026-1921,CMP-HYD-00921,ATM-HYD-0209,ATM-HYD-0209,2026-04-16 16:54:00,INTERCEPTED,2026-04-16 17:47:00,CASH_WITHDRAWAL_PREVENTED,77016.65,0,v2.2-xgboost-conformal
DR-2026-1922,CMP-HYD-00922,ATM-HYD-0155,ATM-HYD-0012,2026-06-28 19:35:00,DISPATCHED_MISSED,2026-06-28 19:57:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1923,CMP-HYD-00923,ATM-HYD-0519,ATM-HYD-0487,2026-07-04 19:43:00,DISPATCHED_MISSED,2026-07-04 20:12:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1924,CMP-HYD-00924,ATM-HYD-0297,ATM-HYD-0297,2026-08-02 19:34:00,INTERCEPTED,2026-08-02 20:05:00,CASH_WITHDRAWAL_PREVENTED,44791.91,0,v2.2-xgboost-conformal
DR-2026-1925,CMP-HYD-00925,ATM-HYD-0014,ATM-HYD-0014,2026-01-13 00:38:00,INTERCEPTED,2026-01-13 01:26:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13506.19,0,v2.2-xgboost-conformal
DR-2026-1926,CMP-HYD-00926,ATM-HYD-0507,ATM-HYD-0507,2026-04-21 15:26:00,INTERCEPTED,2026-04-21 16:15:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,103829.07,0,v2.2-xgboost-conformal
DR-2026-1927,CMP-HYD-00927,ATM-HYD-0488,ATM-HYD-0488,2026-07-20 09:49:00,INTERCEPTED,2026-07-20 10:26:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,140478.91,0,v2.2-xgboost-conformal
DR-2026-1928,CMP-HYD-00928,ATM-HYD-0010,ATM-HYD-0506,2026-03-28 22:18:00,DISPATCHED_MISSED,2026-03-28 22:48:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1929,CMP-HYD-00929,ATM-HYD-0155,ATM-HYD-0155,2026-04-20 15:44:00,INTERCEPTED,2026-04-20 16:19:00,CASH_WITHDRAWAL_PREVENTED,137552.62,0,v2.2-xgboost-conformal
DR-2026-1930,CMP-HYD-00930,ATM-HYD-0170,ATM-HYD-0170,2026-05-17 16:40:00,INTERCEPTED,2026-05-17 17:25:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,75326.82,0,v2.2-xgboost-conformal
DR-2026-1931,CMP-HYD-00931,ATM-HYD-0186,ATM-HYD-0385,2026-05-28 19:56:00,DISPATCHED_MISSED,2026-05-28 20:33:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1932,CMP-HYD-00932,ATM-HYD-0122,ATM-HYD-0122,2026-08-24 05:03:00,INTERCEPTED,2026-08-24 05:44:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,22525.46,0,v2.2-xgboost-conformal
DR-2026-1933,CMP-HYD-00933,ATM-HYD-0324,ATM-HYD-0324,2026-03-09 16:11:00,INTERCEPTED,2026-03-09 16:39:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,93670.42,0,v2.2-xgboost-conformal
DR-2026-1934,CMP-HYD-00934,ATM-HYD-0375,ATM-HYD-0362,2026-03-15 20:29:00,DISPATCHED_MISSED,2026-03-15 21:03:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1935,CMP-HYD-00935,ATM-HYD-0254,ATM-HYD-0254,2026-04-26 14:57:00,INTERCEPTED,2026-04-26 15:22:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23037.71,0,v2.2-xgboost-conformal
DR-2026-1936,CMP-HYD-00936,ATM-HYD-0216,ATM-HYD-0306,2026-04-01 22:00:00,DISPATCHED_MISSED,2026-04-01 22:17:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1937,CMP-HYD-00937,ATM-HYD-0448,ATM-HYD-0448,2026-07-04 17:32:00,INTERCEPTED,2026-07-04 18:14:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,94905.97,0,v2.2-xgboost-conformal
DR-2026-1938,CMP-HYD-00938,ATM-HYD-0386,ATM-HYD-0420,2026-08-04 13:22:00,DISPATCHED_MISSED,2026-08-04 14:03:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1939,CMP-HYD-00939,ATM-HYD-0413,ATM-HYD-0413,2026-04-26 22:50:00,INTERCEPTED,2026-04-26 23:18:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,46966.58,0,v2.2-xgboost-conformal
DR-2026-1940,CMP-HYD-00940,ATM-HYD-0323,ATM-HYD-0323,2026-08-12 17:47:00,INTERCEPTED,2026-08-12 18:29:00,CASH_WITHDRAWAL_PREVENTED,77902.85,0,v2.2-xgboost-conformal
DR-2026-1941,CMP-HYD-00941,ATM-HYD-0515,ATM-HYD-0192,2026-08-03 15:06:00,DISPATCHED_MISSED,2026-08-03 15:22:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1942,CMP-HYD-00942,ATM-HYD-0232,ATM-HYD-0232,2026-06-16 07:37:00,INTERCEPTED,2026-06-16 07:59:00,CASH_WITHDRAWAL_PREVENTED,183828.77,0,v2.2-xgboost-conformal
DR-2026-1943,CMP-HYD-00943,ATM-HYD-0331,ATM-HYD-0331,2026-02-14 16:55:00,INTERCEPTED,2026-02-14 17:18:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,48447.74,0,v2.2-xgboost-conformal
DR-2026-1944,CMP-HYD-00944,ATM-HYD-0213,ATM-HYD-0213,2026-06-27 16:24:00,INTERCEPTED,2026-06-27 16:41:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23226.97,0,v2.2-xgboost-conformal
DR-2026-1945,CMP-HYD-00945,ATM-HYD-0391,ATM-HYD-0391,2026-04-06 12:50:00,INTERCEPTED,2026-04-06 13:20:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,48289.08,0,v2.2-xgboost-conformal
DR-2026-1946,CMP-HYD-00946,ATM-HYD-0127,ATM-HYD-0371,2026-02-19 10:19:00,DISPATCHED_MISSED,2026-02-19 11:02:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1947,CMP-HYD-00947,ATM-HYD-0106,ATM-HYD-0106,2026-09-01 23:37:00,INTERCEPTED,2026-09-02 00:23:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,82186.67,0,v2.2-xgboost-conformal
DR-2026-1948,CMP-HYD-00948,ATM-HYD-0224,ATM-HYD-0224,2026-03-18 02:45:00,INTERCEPTED,2026-03-18 03:13:00,CASH_WITHDRAWAL_PREVENTED,83551.03,0,v2.2-xgboost-conformal
DR-2026-1949,CMP-HYD-00949,ATM-HYD-0274,ATM-HYD-0188,2026-07-17 19:30:00,DISPATCHED_MISSED,2026-07-17 19:50:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1950,CMP-HYD-00950,ATM-HYD-0488,ATM-HYD-0486,2026-02-10 12:38:00,DISPATCHED_MISSED,2026-02-10 12:57:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1951,CMP-HYD-00951,ATM-HYD-0134,ATM-HYD-0134,2026-04-04 00:23:00,INTERCEPTED,2026-04-04 00:39:00,CASH_WITHDRAWAL_PREVENTED,24265.66,0,v2.2-xgboost-conformal
DR-2026-1952,CMP-HYD-00952,ATM-HYD-0124,ATM-HYD-0124,2026-04-27 20:33:00,INTERCEPTED,2026-04-27 21:02:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,86103.79,0,v2.2-xgboost-conformal
DR-2026-1953,CMP-HYD-00953,ATM-HYD-0171,ATM-HYD-0149,2026-05-11 10:07:00,DISPATCHED_MISSED,2026-05-11 10:54:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1954,CMP-HYD-00954,ATM-HYD-0477,ATM-HYD-0477,2026-03-13 02:38:00,INTERCEPTED,2026-03-13 03:04:00,CASH_WITHDRAWAL_PREVENTED,36439.16,0,v2.2-xgboost-conformal
DR-2026-1955,CMP-HYD-00955,ATM-HYD-0155,ATM-HYD-0155,2026-03-10 04:06:00,INTERCEPTED,2026-03-10 04:52:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,88449.11,0,v2.2-xgboost-conformal
DR-2026-1956,CMP-HYD-00956,ATM-HYD-0302,ATM-HYD-0284,2026-08-01 00:45:00,DISPATCHED_MISSED,2026-08-01 01:14:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1957,CMP-HYD-00957,ATM-HYD-0331,ATM-HYD-0001,2026-08-05 15:11:00,DISPATCHED_MISSED,2026-08-05 16:01:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1958,CMP-HYD-00958,ATM-HYD-0192,ATM-HYD-0192,2026-02-11 22:16:00,INTERCEPTED,2026-02-11 22:34:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,38984.92,0,v2.2-xgboost-conformal
DR-2026-1959,CMP-HYD-00959,ATM-HYD-0034,ATM-HYD-0034,2026-01-24 03:36:00,INTERCEPTED,2026-01-24 04:22:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,14723.78,0,v2.2-xgboost-conformal
DR-2026-1960,CMP-HYD-00960,ATM-HYD-0394,ATM-HYD-0394,2026-02-28 14:03:00,INTERCEPTED,2026-02-28 14:53:00,CASH_WITHDRAWAL_PREVENTED,89664.61,0,v2.2-xgboost-conformal
DR-2026-1961,CMP-HYD-00961,ATM-HYD-0501,ATM-HYD-0476,2026-05-27 09:35:00,DISPATCHED_MISSED,2026-05-27 10:29:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1962,CMP-HYD-00962,ATM-HYD-0043,ATM-HYD-0075,2026-07-16 03:26:00,DISPATCHED_MISSED,2026-07-16 03:43:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1963,CMP-HYD-00963,ATM-HYD-0371,ATM-HYD-0081,2026-03-08 10:02:00,DISPATCHED_MISSED,2026-03-08 10:46:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1964,CMP-HYD-00964,ATM-HYD-0411,ATM-HYD-0464,2026-08-12 04:26:00,DISPATCHED_MISSED,2026-08-12 05:16:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1965,CMP-HYD-00965,ATM-HYD-0180,ATM-HYD-0059,2026-05-21 09:11:00,DISPATCHED_MISSED,2026-05-21 09:40:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1966,CMP-HYD-00966,ATM-HYD-0389,ATM-HYD-0389,2026-06-30 01:25:00,INTERCEPTED,2026-06-30 02:07:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,83843.42,0,v2.2-xgboost-conformal
DR-2026-1967,CMP-HYD-00967,ATM-HYD-0279,ATM-HYD-0279,2026-01-11 15:40:00,INTERCEPTED,2026-01-11 16:08:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,21575.91,0,v2.2-xgboost-conformal
DR-2026-1968,CMP-HYD-00968,ATM-HYD-0285,ATM-HYD-0285,2026-03-26 09:45:00,INTERCEPTED,2026-03-26 10:05:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,40628.48,0,v2.2-xgboost-conformal
DR-2026-1969,CMP-HYD-00969,ATM-HYD-0063,ATM-HYD-0063,2026-01-01 02:42:00,INTERCEPTED,2026-01-01 03:16:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,41253.83,0,v2.2-xgboost-conformal
DR-2026-1970,CMP-HYD-00970,ATM-HYD-0464,ATM-HYD-0464,2026-03-23 03:21:00,INTERCEPTED,2026-03-23 04:12:00,CASH_WITHDRAWAL_PREVENTED,24566.14,0,v2.2-xgboost-conformal
DR-2026-1971,CMP-HYD-00971,ATM-HYD-0430,ATM-HYD-0430,2026-03-14 01:53:00,INTERCEPTED,2026-03-14 02:24:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,127539.39,0,v2.2-xgboost-conformal
DR-2026-1972,CMP-HYD-00972,ATM-HYD-0159,ATM-HYD-0159,2026-01-03 12:18:00,INTERCEPTED,2026-01-03 12:50:00,CASH_WITHDRAWAL_PREVENTED,13706.24,0,v2.2-xgboost-conformal
DR-2026-1973,CMP-HYD-00973,ATM-HYD-0294,ATM-HYD-0321,2026-01-12 16:39:00,DISPATCHED_MISSED,2026-01-12 17:12:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1974,CMP-HYD-00974,ATM-HYD-0243,ATM-HYD-0243,2026-03-30 07:58:00,INTERCEPTED,2026-03-30 08:32:00,CASH_WITHDRAWAL_PREVENTED,85137.55,0,v2.2-xgboost-conformal
DR-2026-1975,CMP-HYD-00975,ATM-HYD-0475,ATM-HYD-0021,2026-01-19 17:24:00,DISPATCHED_MISSED,2026-01-19 17:49:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1976,CMP-HYD-00976,ATM-HYD-0236,ATM-HYD-0236,2026-08-09 07:01:00,INTERCEPTED,2026-08-09 07:36:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,84712.83,0,v2.2-xgboost-conformal
DR-2026-1977,CMP-HYD-00977,ATM-HYD-0441,ATM-HYD-0441,2026-03-07 04:57:00,INTERCEPTED,2026-03-07 05:36:00,CASH_WITHDRAWAL_PREVENTED,88830.88,0,v2.2-xgboost-conformal
DR-2026-1978,CMP-HYD-00978,ATM-HYD-0367,ATM-HYD-0367,2026-01-04 23:50:00,INTERCEPTED,2026-01-05 00:29:00,CASH_WITHDRAWAL_PREVENTED,23430.07,0,v2.2-xgboost-conformal
DR-2026-1979,CMP-HYD-00979,ATM-HYD-0228,ATM-HYD-0228,2026-04-09 12:28:00,INTERCEPTED,2026-04-09 13:13:00,CASH_WITHDRAWAL_PREVENTED,23001.44,0,v2.2-xgboost-conformal
DR-2026-1980,CMP-HYD-00980,ATM-HYD-0320,ATM-HYD-0216,2026-08-08 18:55:00,DISPATCHED_MISSED,2026-08-08 19:28:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1981,CMP-HYD-00981,ATM-HYD-0133,ATM-HYD-0133,2026-04-05 11:33:00,INTERCEPTED,2026-04-05 11:48:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,149287.86,0,v2.2-xgboost-conformal
DR-2026-1982,CMP-HYD-00982,ATM-HYD-0200,ATM-HYD-0200,2026-01-02 05:12:00,INTERCEPTED,2026-01-02 05:48:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,182898.1,0,v2.2-xgboost-conformal
DR-2026-1983,CMP-HYD-00983,ATM-HYD-0428,ATM-HYD-0428,2026-05-25 03:27:00,INTERCEPTED,2026-05-25 04:21:00,CASH_WITHDRAWAL_PREVENTED,90956.28,0,v2.2-xgboost-conformal
DR-2026-1984,CMP-HYD-00984,ATM-HYD-0504,ATM-HYD-0078,2026-06-30 22:06:00,DISPATCHED_MISSED,2026-06-30 22:35:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1985,CMP-HYD-00985,ATM-HYD-0467,ATM-HYD-0371,2026-08-21 18:30:00,DISPATCHED_MISSED,2026-08-21 19:03:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-1986,CMP-HYD-00986,ATM-HYD-0345,ATM-HYD-0345,2026-02-15 17:13:00,INTERCEPTED,2026-02-15 17:52:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,13529.44,0,v2.2-xgboost-conformal
DR-2026-1987,CMP-HYD-00987,ATM-HYD-0229,ATM-HYD-0291,2026-07-07 04:59:00,DISPATCHED_MISSED,2026-07-07 05:52:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1988,CMP-HYD-00988,ATM-HYD-0271,ATM-HYD-0405,2026-06-12 06:03:00,DISPATCHED_MISSED,2026-06-12 06:58:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1989,CMP-HYD-00989,ATM-HYD-0496,ATM-HYD-0496,2026-01-24 13:21:00,INTERCEPTED,2026-01-24 13:59:00,CASH_WITHDRAWAL_PREVENTED,172900.94,0,v2.2-xgboost-conformal
DR-2026-1990,CMP-HYD-00990,ATM-HYD-0404,ATM-HYD-0404,2026-06-06 17:14:00,INTERCEPTED,2026-06-06 17:45:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,23879.24,0,v2.2-xgboost-conformal
DR-2026-1991,CMP-HYD-00991,ATM-HYD-0282,ATM-HYD-0282,2026-02-25 03:50:00,INTERCEPTED,2026-02-25 04:21:00,CASH_WITHDRAWAL_PREVENTED,182543.92,0,v2.2-xgboost-conformal
DR-2026-1992,CMP-HYD-00992,ATM-HYD-0053,ATM-HYD-0132,2026-05-05 00:32:00,DISPATCHED_MISSED,2026-05-05 01:21:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1993,CMP-HYD-00993,ATM-HYD-0478,ATM-HYD-0139,2026-05-27 16:51:00,DISPATCHED_MISSED,2026-05-27 17:08:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1994,CMP-HYD-00994,ATM-HYD-0076,ATM-HYD-0097,2026-07-03 07:36:00,DISPATCHED_MISSED,2026-07-03 08:03:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1995,CMP-HYD-00995,ATM-HYD-0160,ATM-HYD-0160,2026-03-07 06:50:00,INTERCEPTED,2026-03-07 07:25:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,37997.98,0,v2.2-xgboost-conformal
DR-2026-1996,CMP-HYD-00996,ATM-HYD-0427,ATM-HYD-0036,2026-07-08 15:38:00,DISPATCHED_MISSED,2026-07-08 16:14:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-1997,CMP-HYD-00997,ATM-HYD-0233,ATM-HYD-0233,2026-07-04 09:29:00,INTERCEPTED,2026-07-04 10:20:00,CASH_WITHDRAWAL_PREVENTED,40225.14,0,v2.2-xgboost-conformal
DR-2026-1998,CMP-HYD-00998,ATM-HYD-0096,ATM-HYD-0096,2026-04-14 00:23:00,INTERCEPTED,2026-04-14 00:51:00,CASH_WITHDRAWAL_PREVENTED,143771.12,0,v2.2-xgboost-conformal
DR-2026-1999,CMP-HYD-00999,ATM-HYD-0073,ATM-HYD-0073,2026-08-31 06:23:00,INTERCEPTED,2026-08-31 07:03:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,86757.63,0,v2.2-xgboost-conformal
DR-2026-2000,CMP-HYD-01000,ATM-HYD-0241,ATM-HYD-0241,2026-02-15 10:18:00,INTERCEPTED,2026-02-15 10:51:00,CASH_WITHDRAWAL_PREVENTED,23835.6,0,v2.2-xgboost-conformal
DR-2026-2001,CMP-HYD-01001,ATM-HYD-0169,ATM-HYD-0169,2026-07-21 11:36:00,INTERCEPTED,2026-07-21 12:02:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,85366.86,0,v2.2-xgboost-conformal
DR-2026-2002,CMP-HYD-01002,ATM-HYD-0133,ATM-HYD-0133,2026-02-16 12:07:00,INTERCEPTED,2026-02-16 12:31:00,CASH_WITHDRAWAL_PREVENTED,82190.39,0,v2.2-xgboost-conformal
DR-2026-2003,CMP-HYD-01003,ATM-HYD-0278,ATM-HYD-0278,2026-07-03 01:28:00,INTERCEPTED,2026-07-03 01:51:00,CASH_WITHDRAWAL_PREVENTED,43256.77,0,v2.2-xgboost-conformal
DR-2026-2004,CMP-HYD-01004,ATM-HYD-0042,ATM-HYD-0119,2026-08-27 03:05:00,DISPATCHED_MISSED,2026-08-27 03:25:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-2005,CMP-HYD-01005,ATM-HYD-0335,ATM-HYD-0335,2026-03-10 21:41:00,INTERCEPTED,2026-03-10 22:03:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,83806.07,0,v2.2-xgboost-conformal
DR-2026-2006,CMP-HYD-01006,ATM-HYD-0003,ATM-HYD-0003,2026-04-29 14:08:00,INTERCEPTED,2026-04-29 14:43:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,140366.0,0,v2.2-xgboost-conformal
DR-2026-2007,CMP-HYD-01007,ATM-HYD-0218,ATM-HYD-0206,2026-01-07 11:20:00,DISPATCHED_MISSED,2026-01-07 12:01:00,OFFICER_ARRIVED_POST_CASHOUT,0.0,1,v2.2-xgboost-conformal
DR-2026-2008,CMP-HYD-01008,ATM-HYD-0271,ATM-HYD-0089,2026-04-19 00:38:00,DISPATCHED_MISSED,2026-04-19 00:53:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-2009,CMP-HYD-01009,ATM-HYD-0066,ATM-HYD-0066,2026-06-09 11:22:00,INTERCEPTED,2026-06-09 11:54:00,CASH_WITHDRAWAL_PREVENTED,116151.19,0,v2.2-xgboost-conformal
DR-2026-2010,CMP-HYD-01010,ATM-HYD-0002,ATM-HYD-0283,2026-07-31 21:43:00,DISPATCHED_MISSED,2026-07-31 22:11:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-2011,CMP-HYD-01011,ATM-HYD-0216,ATM-HYD-0216,2026-08-07 15:44:00,INTERCEPTED,2026-08-07 16:05:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,91661.93,0,v2.2-xgboost-conformal
DR-2026-2012,CMP-HYD-01012,ATM-HYD-0462,ATM-HYD-0462,2026-09-07 14:02:00,INTERCEPTED,2026-09-07 14:34:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,178724.05,0,v2.2-xgboost-conformal
DR-2026-2013,CMP-HYD-01013,ATM-HYD-0467,ATM-HYD-0243,2026-01-26 11:41:00,DISPATCHED_MISSED,2026-01-26 12:29:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-2014,CMP-HYD-01014,ATM-HYD-0088,ATM-HYD-0088,2026-02-21 10:28:00,INTERCEPTED,2026-02-21 11:12:00,CASH_WITHDRAWAL_PREVENTED,131308.11,0,v2.2-xgboost-conformal
DR-2026-2015,CMP-HYD-01015,ATM-HYD-0301,ATM-HYD-0301,2026-05-24 21:54:00,INTERCEPTED,2026-05-24 22:30:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,91348.02,0,v2.2-xgboost-conformal
DR-2026-2016,CMP-HYD-01016,ATM-HYD-0185,ATM-HYD-0185,2026-02-24 11:41:00,INTERCEPTED,2026-02-24 12:17:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,90884.32,0,v2.2-xgboost-conformal
DR-2026-2017,CMP-HYD-01017,ATM-HYD-0009,ATM-HYD-0009,2026-01-27 07:00:00,INTERCEPTED,2026-01-27 07:24:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,76508.13,0,v2.2-xgboost-conformal
DR-2026-2018,CMP-HYD-01018,ATM-HYD-0313,ATM-HYD-0483,2026-05-11 09:42:00,DISPATCHED_MISSED,2026-05-11 09:58:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-2019,CMP-HYD-01019,ATM-HYD-0007,ATM-HYD-0007,2026-04-05 02:27:00,INTERCEPTED,2026-04-05 03:16:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,24274.68,0,v2.2-xgboost-conformal
DR-2026-2020,CMP-HYD-01020,ATM-HYD-0405,ATM-HYD-0405,2026-04-26 17:31:00,INTERCEPTED,2026-04-26 18:10:00,CASH_WITHDRAWAL_PREVENTED,81278.34,0,v2.2-xgboost-conformal
DR-2026-2021,CMP-HYD-01021,ATM-HYD-0387,ATM-HYD-0387,2026-07-06 21:05:00,INTERCEPTED,2026-07-06 21:55:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,37787.13,0,v2.2-xgboost-conformal
DR-2026-2022,CMP-HYD-01022,ATM-HYD-0360,ATM-HYD-0123,2026-05-02 06:04:00,DISPATCHED_MISSED,2026-05-02 06:23:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-2023,CMP-HYD-01023,ATM-HYD-0508,ATM-HYD-0508,2026-05-17 19:30:00,INTERCEPTED,2026-05-17 20:25:00,CASH_WITHDRAWAL_PREVENTED,196021.76,0,v2.2-xgboost-conformal
DR-2026-2024,CMP-HYD-01024,ATM-HYD-0097,ATM-HYD-0097,2026-03-21 06:01:00,INTERCEPTED,2026-03-21 06:30:00,CASH_WITHDRAWAL_PREVENTED,84764.43,0,v2.2-xgboost-conformal
DR-2026-2025,CMP-HYD-01025,ATM-HYD-0230,ATM-HYD-0385,2026-03-11 09:36:00,DISPATCHED_MISSED,2026-03-11 09:55:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-2026,CMP-HYD-01026,ATM-HYD-0351,ATM-HYD-0351,2026-04-13 09:36:00,INTERCEPTED,2026-04-13 10:31:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,144121.84,0,v2.2-xgboost-conformal
DR-2026-2027,CMP-HYD-01027,ATM-HYD-0002,ATM-HYD-0002,2026-03-04 11:20:00,INTERCEPTED,2026-03-04 11:50:00,CASH_WITHDRAWAL_PREVENTED,105896.01,0,v2.2-xgboost-conformal
DR-2026-2028,CMP-HYD-01028,ATM-HYD-0282,ATM-HYD-0282,2026-02-05 18:44:00,INTERCEPTED,2026-02-05 19:17:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,94581.22,0,v2.2-xgboost-conformal
DR-2026-2029,CMP-HYD-01029,ATM-HYD-0063,ATM-HYD-0159,2026-03-18 07:05:00,DISPATCHED_MISSED,2026-03-18 07:33:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
DR-2026-2030,CMP-HYD-01030,ATM-HYD-0258,ATM-HYD-0258,2026-07-12 08:55:00,INTERCEPTED,2026-07-12 09:29:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,94884.55,0,v2.2-xgboost-conformal
DR-2026-2031,CMP-HYD-01031,ATM-HYD-0496,ATM-HYD-0496,2026-05-29 14:18:00,INTERCEPTED,2026-05-29 14:52:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,74981.68,0,v2.2-xgboost-conformal
DR-2026-2032,CMP-HYD-01032,ATM-HYD-0094,ATM-HYD-0094,2026-02-02 19:46:00,INTERCEPTED,2026-02-02 20:17:00,SUSPECT_APPREHENDED_AND_FUNDS_FROZEN,104188.76,0,v2.2-xgboost-conformal
DR-2026-2033,CMP-HYD-01033,ATM-HYD-0336,ATM-HYD-0234,2026-02-03 01:44:00,DISPATCHED_MISSED,2026-02-03 02:13:00,DIFFERENT_ATM_USED,0.0,1,v2.2-xgboost-conformal
